Time,Icc,Pm,Vwind,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
7.249,5.08908,144.473,100.8,121.368,24,147.465,0.349106,15,28,4.31421,11535.4,1207.98,0.119599
7.25,5.01467,145.054,100.8,121.368,24,147.499,0.349187,15,28,4.31516,11537.9,1208.25,0.120053
7.251,5.06999,142.508,100.8,121.368,24,147.419,0.348997,15,28,4.31295,11532,1207.63,0.118007
7.252,5.08493,144.189,100.8,121.368,24,147.455,0.349083,15,28,4.31395,11534.7,1207.91,0.119371
7.253,5.01072,144.771,100.8,121.369,24,147.49,0.349165,15,28,4.31491,11537.2,1208.17,0.119826
7.254,5.06604,142.775,100.8,121.369,24,147.409,0.348975,15,28,4.3127,11531.3,1207.56,0.118234
7.255,5.08106,144.181,100.8,121.369,24,147.446,0.349062,15,28,4.31371,11534,1207.84,0.119371
7.256,5.00702,144.488,100.8,121.369,24,147.481,0.349145,15,28,4.31467,11536.6,1208.11,0.119599
7.257,5.06239,142.767,100.8,121.369,24,147.401,0.348955,15,28,4.31247,11530.7,1207.49,0.118234
7.258,5.07749,143.899,100.8,121.369,24,147.438,0.349043,15,28,4.31348,11533.4,1207.78,0.119144
7.259,5.09284,144.481,100.8,121.369,24,147.473,0.349126,15,28,4.31445,11536,1208.05,0.119599
7.26,5.01824,144.787,100.8,121.369,24,147.507,0.349207,15,28,4.31539,11538.5,1208.31,0.119826
7.261,5.07355,143.065,100.8,121.369,24,147.427,0.349016,15,28,4.31318,11532.6,1207.69,0.118462
7.262,5.08839,144.471,100.8,121.369,24,147.463,0.349102,15,28,4.31417,11535.3,1207.97,0.119599
7.263,5.01401,144.778,100.8,121.369,24,147.498,0.349183,15,28,4.31512,11537.8,1208.23,0.119826
7.264,5.06933,142.507,100.8,121.369,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118007
7.265,5.08429,144.188,100.8,121.37,24,147.454,0.34908,15,28,4.31391,11534.6,1207.9,0.119371
7.266,5.0101,144.769,100.8,121.37,24,147.488,0.349162,15,28,4.31487,11537.1,1208.16,0.119826
7.267,5.06543,142.499,100.8,121.37,24,147.408,0.348972,15,28,4.31267,11531.2,1207.55,0.118007
7.268,5.08047,143.905,100.8,121.37,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
7.269,5.00645,144.487,100.8,121.37,24,147.48,0.349142,15,28,4.31463,11536.5,1208.1,0.119599
7.27,5.06183,142.491,100.8,121.37,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118007
7.271,5.07694,144.173,100.8,121.37,24,147.437,0.34904,15,28,4.31345,11533.3,1207.77,0.119371
7.272,5.09229,144.754,100.8,121.37,24,147.472,0.349123,15,28,4.31441,11535.9,1208.04,0.119826
7.273,5.01772,145.061,100.8,121.37,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
7.274,5.07304,142.789,100.8,121.37,24,147.426,0.349013,15,28,4.31314,11532.5,1207.68,0.118234
7.275,5.08788,144.47,100.8,121.37,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
7.276,5.01353,144.502,100.8,121.37,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119599
7.277,5.06885,143.055,100.8,121.37,24,147.416,0.34899,15,28,4.31288,11531.8,1207.61,0.118462
7.278,5.08382,144.187,100.8,121.37,24,147.453,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
7.279,5.00966,144.494,100.8,121.371,24,147.487,0.349159,15,28,4.31484,11537,1208.16,0.119599
7.28,5.06499,142.498,100.8,121.371,24,147.407,0.348969,15,28,4.31264,11531.2,1207.54,0.118007
7.281,5.08003,144.179,100.8,121.371,24,147.444,0.349056,15,28,4.31364,11533.8,1207.82,0.119371
7.282,5.00604,144.761,100.8,121.371,24,147.479,0.349139,15,28,4.31461,11536.4,1208.09,0.119826
7.283,5.06142,142.491,100.8,121.371,24,147.399,0.34895,15,28,4.31241,11530.6,1207.48,0.118007
7.284,5.07654,144.172,100.8,121.371,24,147.436,0.349037,15,28,4.31342,11533.3,1207.76,0.119371
7.285,5.0919,144.479,100.8,121.371,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119599
7.286,5.01735,145.06,100.8,121.371,24,147.505,0.349202,15,28,4.31534,11538.4,1208.29,0.120053
7.287,5.07267,142.789,100.8,121.371,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118234
7.288,5.08752,144.195,100.8,121.371,24,147.461,0.349097,15,28,4.31412,11535.1,1207.95,0.119371
7.289,5.01318,144.501,100.8,121.371,24,147.496,0.349179,15,28,4.31507,11537.6,1208.22,0.119599
7.29,5.06851,143.055,100.8,121.371,24,147.415,0.348988,15,28,4.31286,11531.7,1207.6,0.118462
7.291,5.08348,144.186,100.8,121.371,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
7.292,5.00934,144.218,100.8,121.371,24,147.487,0.349157,15,28,4.31482,11537,1208.15,0.119371
7.293,5.06467,142.497,100.8,121.371,24,147.406,0.348968,15,28,4.31262,11531.1,1207.53,0.118007
7.294,5.07972,144.178,100.8,121.371,24,147.443,0.349055,15,28,4.31362,11533.8,1207.82,0.119371
7.295,5.00574,144.76,100.8,121.371,24,147.478,0.349138,15,28,4.31459,11536.4,1208.09,0.119826
7.296,5.06112,142.765,100.8,121.371,24,147.398,0.348948,15,28,4.31239,11530.5,1207.47,0.118234
7.297,5.07625,144.446,100.8,121.371,24,147.435,0.349036,15,28,4.31341,11533.2,1207.75,0.119599
7.298,5.09162,144.478,100.8,121.371,24,147.47,0.349119,15,28,4.31437,11535.8,1208.03,0.119599
7.299,5.01708,145.059,100.8,121.371,24,147.505,0.3492,15,28,4.31532,11538.3,1208.29,0.120053
7.3,5.0724,142.513,100.8,121.371,24,147.424,0.34901,15,28,4.3131,11532.4,1207.67,0.118007
7.301,5.08726,144.194,100.8,121.371,24,147.46,0.349096,15,28,4.3141,11535.1,1207.95,0.119371
7.302,5.01293,144.775,100.8,121.371,24,147.495,0.349178,15,28,4.31505,11537.6,1208.22,0.119826
7.303,5.06826,142.779,100.8,121.371,24,147.415,0.348987,15,28,4.31284,11531.7,1207.6,0.118234
7.304,5.08324,144.46,100.8,121.371,24,147.451,0.349074,15,28,4.31385,11534.4,1207.88,0.119599
7.305,5.00911,144.767,100.8,121.371,24,147.486,0.349156,15,28,4.3148,11536.9,1208.15,0.119826
7.306,5.06444,142.497,100.8,121.371,24,147.406,0.348966,15,28,4.3126,11531.1,1207.53,0.118007
7.307,5.0795,144.178,100.8,121.371,24,147.443,0.349054,15,28,4.31361,11533.8,1207.81,0.119371
7.308,5.00553,144.759,100.8,121.371,24,147.478,0.349136,15,28,4.31457,11536.3,1208.08,0.119826
7.309,5.06091,142.49,100.8,121.371,24,147.398,0.348947,15,28,4.31238,11530.5,1207.47,0.118007
7.31,5.07604,144.171,100.8,121.37,24,147.435,0.349035,15,28,4.31339,11533.2,1207.75,0.119371
7.311,5.09142,144.203,100.8,121.37,24,147.47,0.349118,15,28,4.31436,11535.8,1208.02,0.119371
7.312,5.01688,145.059,100.8,121.37,24,147.504,0.349199,15,28,4.31531,11538.3,1208.29,0.120053
7.313,5.07221,142.788,100.8,121.37,24,147.424,0.349009,15,28,4.31309,11532.4,1207.67,0.118234
7.314,5.08707,144.194,100.8,121.37,24,147.46,0.349095,15,28,4.31409,11535,1207.95,0.119371
7.315,5.01275,144.775,100.8,121.37,24,147.495,0.349177,15,28,4.31504,11537.6,1208.21,0.119826
7.316,5.06808,142.779,100.8,121.37,24,147.414,0.348986,15,28,4.31283,11531.7,1207.59,0.118234
7.317,5.08307,144.46,100.8,121.37,24,147.451,0.349073,15,28,4.31383,11534.4,1207.87,0.119599
7.318,5.00894,144.767,100.8,121.37,24,147.486,0.349155,15,28,4.31479,11536.9,1208.14,0.119826
7.319,5.06427,142.497,100.8,121.37,24,147.405,0.348965,15,28,4.31259,11531,1207.53,0.118007
7.32,5.07934,144.178,100.8,121.37,24,147.442,0.349053,15,28,4.3136,11533.7,1207.81,0.119371
7.321,5.00537,144.759,100.8,121.37,24,147.477,0.349136,15,28,4.31456,11536.3,1208.08,0.119826
7.322,5.06076,142.489,100.8,121.37,24,147.397,0.348946,15,28,4.31237,11530.4,1207.46,0.118007
7.323,5.07589,144.17,100.8,121.369,24,147.434,0.349034,15,28,4.31338,11533.1,1207.75,0.119371
7.324,5.09127,144.477,100.8,121.369,24,147.47,0.349117,15,28,4.31435,11535.7,1208.02,0.119599
7.325,5.01674,144.784,100.8,121.369,24,147.504,0.349199,15,28,4.3153,11538.3,1208.28,0.119826
7.326,5.07207,143.062,100.8,121.369,24,147.423,0.349008,15,28,4.31308,11532.3,1207.66,0.118462
7.327,5.08694,144.194,100.8,121.369,24,147.46,0.349094,15,28,4.31408,11535,1207.94,0.119371
7.328,5.01262,144.5,100.8,121.369,24,147.494,0.349176,15,28,4.31503,11537.6,1208.21,0.119599
7.329,5.06795,142.779,100.8,121.369,24,147.414,0.348985,15,28,4.31282,11531.7,1207.59,0.118234
7.33,5.08294,144.46,100.8,121.369,24,147.451,0.349072,15,28,4.31383,11534.3,1207.87,0.119599
7.331,5.00882,144.767,100.8,121.369,24,147.485,0.349155,15,28,4.31478,11536.9,1208.14,0.119826
7.332,5.06415,142.496,100.8,121.369,24,147.405,0.348965,15,28,4.31259,11531,1207.52,0.118007
7.333,5.07922,144.177,100.8,121.369,24,147.442,0.349052,15,28,4.31359,11533.7,1207.81,0.119371
7.334,5.09455,144.21,100.8,121.368,24,147.477,0.349135,15,28,4.31456,11536.3,1208.08,0.119371
7.335,5.01986,145.065,100.8,121.368,24,147.511,0.349216,15,28,4.3155,11538.8,1208.34,0.120053
7.336,5.07514,143.068,100.8,121.368,24,147.43,0.349025,15,28,4.31328,11532.9,1207.72,0.118462
7.337,5.08996,144.475,100.8,121.368,24,147.467,0.34911,15,28,4.31427,11535.5,1208,0.119599
7.338,5.0155,144.781,100.8,121.368,24,147.501,0.349192,15,28,4.31522,11538,1208.26,0.119826
7.339,5.07083,143.059,100.8,121.368,24,147.42,0.349001,15,28,4.313,11532.1,1207.64,0.118462
7.34,5.08573,144.466,100.8,121.368,24,147.457,0.349087,15,28,4.314,11534.8,1207.92,0.119599
7.341,5.01147,144.772,100.8,121.369,24,147.492,0.349169,15,28,4.31496,11537.4,1208.19,0.119826
7.342,5.06681,142.502,100.8,121.369,24,147.411,0.348979,15,28,4.31275,11531.5,1207.57,0.118007
7.343,5.08182,144.183,100.8,121.369,24,147.448,0.349066,15,28,4.31376,11534.1,1207.85,0.119371
7.344,5.00775,144.764,100.8,121.369,24,147.483,0.349149,15,28,4.31471,11536.7,1208.12,0.119826
7.345,5.06309,142.494,100.8,121.369,24,147.403,0.348959,15,28,4.31252,11530.8,1207.51,0.118007
7.346,5.07818,144.175,100.8,121.368,24,147.44,0.349046,15,28,4.31353,11533.5,1207.79,0.119371
7.347,5.09353,144.482,100.8,121.368,24,147.475,0.349129,15,28,4.31449,11536.1,1208.06,0.119599
7.348,5.01889,144.788,100.8,121.369,24,147.509,0.34921,15,28,4.31543,11538.6,1208.32,0.119826
7.349,5.07418,142.792,100.8,121.369,24,147.428,0.349019,15,28,4.31322,11532.7,1207.7,0.118234
7.35,5.08902,144.473,100.8,121.369,24,147.464,0.349105,15,28,4.31421,11535.4,1207.98,0.119599
7.351,5.0146,145.054,100.8,121.369,24,147.499,0.349187,15,28,4.31516,11537.9,1208.25,0.120053
7.352,5.06994,142.783,100.8,121.369,24,147.418,0.348996,15,28,4.31295,11532,1207.63,0.118234
7.353,5.08486,144.189,100.8,121.369,24,147.455,0.349083,15,28,4.31395,11534.7,1207.91,0.119371
7.354,5.01064,144.771,100.8,121.369,24,147.49,0.349165,15,28,4.3149,11537.2,1208.17,0.119826
7.355,5.06598,143.049,100.8,121.369,24,147.409,0.348975,15,28,4.3127,11531.3,1207.56,0.118462
7.356,5.08101,144.181,100.8,121.369,24,147.446,0.349062,15,28,4.31371,11534,1207.84,0.119371
7.357,5.00698,144.488,100.8,121.369,24,147.481,0.349144,15,28,4.31467,11536.6,1208.11,0.119599
7.358,5.06233,142.493,100.8,121.369,24,147.401,0.348955,15,28,4.31247,11530.7,1207.49,0.118007
7.359,5.07744,143.899,100.8,121.369,24,147.438,0.349042,15,28,4.31348,11533.4,1207.78,0.119144
7.36,5.0928,144.206,100.8,121.369,24,147.473,0.349126,15,28,4.31445,11536,1208.05,0.119371
7.361,5.01819,145.062,100.8,121.369,24,147.507,0.349207,15,28,4.31539,11538.5,1208.31,0.120053
7.362,5.07348,142.79,100.8,121.369,24,147.427,0.349016,15,28,4.31317,11532.6,1207.69,0.118234
7.363,5.08834,144.471,100.8,121.369,24,147.463,0.349102,15,28,4.31417,11535.2,1207.97,0.119599
7.364,5.01396,144.778,100.8,121.369,24,147.497,0.349183,15,28,4.31512,11537.8,1208.23,0.119826
7.365,5.0693,142.782,100.8,121.37,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118234
7.366,5.08423,144.188,100.8,121.37,24,147.453,0.349079,15,28,4.31391,11534.6,1207.9,0.119371
7.367,5.01004,144.769,100.8,121.37,24,147.488,0.349161,15,28,4.31486,11537.1,1208.16,0.119826
7.368,5.06539,142.773,100.8,121.37,24,147.408,0.348971,15,28,4.31266,11531.2,1207.55,0.118234
7.369,5.08043,143.905,100.8,121.37,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
7.37,5.00643,144.487,100.8,121.37,24,147.48,0.349141,15,28,4.31463,11536.5,1208.1,0.119599
7.371,5.06178,142.491,100.8,121.37,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118007
7.372,5.0769,144.172,100.8,121.37,24,147.437,0.349039,15,28,4.31345,11533.3,1207.77,0.119371
7.373,5.09227,144.479,100.8,121.37,24,147.472,0.349123,15,28,4.31441,11535.9,1208.04,0.119599
7.374,5.01769,145.061,100.8,121.37,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
7.375,5.07298,142.789,100.8,121.37,24,147.425,0.349013,15,28,4.31314,11532.5,1207.68,0.118234
7.376,5.08785,144.47,100.8,121.37,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
7.377,5.01349,144.777,100.8,121.37,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119826
7.378,5.06884,142.781,100.8,121.37,24,147.416,0.34899,15,28,4.31288,11531.8,1207.61,0.118234
7.379,5.08378,144.187,100.8,121.37,24,147.452,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
7.38,5.00961,144.494,100.8,121.37,24,147.487,0.349159,15,28,4.31484,11537,1208.16,0.119599
7.381,5.06496,142.498,100.8,121.37,24,147.407,0.348969,15,28,4.31264,11531.1,1207.54,0.118007
7.382,5.08001,144.179,100.8,121.37,24,147.444,0.349056,15,28,4.31364,11533.8,1207.82,0.119371
7.383,5.00602,144.761,100.8,121.37,24,147.479,0.349139,15,28,4.3146,11536.4,1208.09,0.119826
7.384,5.06138,142.491,100.8,121.37,24,147.399,0.34895,15,28,4.31241,11530.5,1207.48,0.118007
7.385,5.07651,144.172,100.8,121.37,24,147.436,0.349037,15,28,4.31342,11533.3,1207.76,0.119371
7.386,5.09189,144.479,100.8,121.37,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119599
7.387,5.01733,145.06,100.8,121.37,24,147.505,0.349202,15,28,4.31533,11538.4,1208.29,0.120053
7.388,5.07262,143.063,100.8,121.37,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118462
7.389,5.0875,144.195,100.8,121.37,24,147.461,0.349097,15,28,4.31411,11535.1,1207.95,0.119371
7.39,5.01315,144.776,100.8,121.37,24,147.496,0.349179,15,28,4.31506,11537.6,1208.22,0.119826
7.391,5.0685,143.054,100.8,121.37,24,147.415,0.348988,15,28,4.31286,11531.7,1207.6,0.118462
7.392,5.08345,144.186,100.8,121.37,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
7.393,5.00929,144.768,100.8,121.37,24,147.486,0.349157,15,28,4.31482,11537,1208.15,0.119826
7.394,5.06465,142.772,100.8,121.37,24,147.406,0.348967,15,28,4.31262,11531.1,1207.53,0.118234
7.395,5.07971,144.178,100.8,121.37,24,147.443,0.349055,15,28,4.31362,11533.8,1207.82,0.119371
7.396,5.00574,144.76,100.8,121.37,24,147.478,0.349138,15,28,4.31458,11536.4,1208.08,0.119826
7.397,5.06109,142.49,100.8,121.37,24,147.398,0.348948,15,28,4.31239,11530.5,1207.47,0.118007
7.398,5.07623,144.171,100.8,121.37,24,147.435,0.349036,15,28,4.3134,11533.2,1207.75,0.119371
7.399,5.09162,144.203,100.8,121.37,24,147.47,0.349119,15,28,4.31437,11535.8,1208.02,0.119371
7.4,5.01707,145.059,100.8,121.37,24,147.505,0.3492,15,28,4.31532,11538.3,1208.29,0.120053
7.401,5.07236,142.788,100.8,121.37,24,147.424,0.349009,15,28,4.3131,11532.4,1207.67,0.118234
7.402,5.08724,144.194,100.8,121.37,24,147.46,0.349096,15,28,4.3141,11535.1,1207.95,0.119371
7.403,5.01291,144.775,100.8,121.37,24,147.495,0.349177,15,28,4.31505,11537.6,1208.21,0.119826
7.404,5.06826,142.779,100.8,121.37,24,147.415,0.348987,15,28,4.31284,11531.7,1207.6,0.118234
7.405,5.08321,144.46,100.8,121.37,24,147.451,0.349074,15,28,4.31384,11534.4,1207.88,0.119599
7.406,5.00907,144.767,100.8,121.37,24,147.486,0.349156,15,28,4.3148,11536.9,1208.15,0.119826
7.407,5.06443,142.497,100.8,121.37,24,147.406,0.348966,15,28,4.3126,11531.1,1207.53,0.118007
7.408,5.07949,144.178,100.8,121.37,24,147.443,0.349053,15,28,4.31361,11533.8,1207.81,0.119371
7.409,5.00553,144.759,100.8,121.37,24,147.478,0.349136,15,28,4.31457,11536.3,1208.08,0.119826
7.41,5.06088,142.49,100.8,121.37,24,147.398,0.348947,15,28,4.31238,11530.5,1207.47,0.118007
7.411,5.07602,144.171,100.8,121.369,24,147.435,0.349035,15,28,4.31339,11533.2,1207.75,0.119371
7.412,5.09142,144.478,100.8,121.369,24,147.47,0.349118,15,28,4.31436,11535.8,1208.02,0.119599
7.413,5.01688,145.059,100.8,121.369,24,147.504,0.349199,15,28,4.3153,11538.3,1208.29,0.120053
7.414,5.07217,142.788,100.8,121.369,24,147.424,0.349008,15,28,4.31309,11532.4,1207.67,0.118234
7.415,5.08706,144.194,100.8,121.369,24,147.46,0.349095,15,28,4.31409,11535,1207.95,0.119371
7.416,5.01273,144.775,100.8,121.369,24,147.495,0.349176,15,28,4.31504,11537.6,1208.21,0.119826
7.417,5.06809,142.779,100.8,121.369,24,147.414,0.348986,15,28,4.31283,11531.7,1207.59,0.118234
7.418,5.08304,144.46,100.8,121.369,24,147.451,0.349073,15,28,4.31383,11534.4,1207.87,0.119599
7.419,5.00891,144.767,100.8,121.369,24,147.486,0.349155,15,28,4.31479,11536.9,1208.14,0.119826
7.42,5.06426,142.497,100.8,121.369,24,147.405,0.348965,15,28,4.31259,11531,1207.53,0.118007
7.421,5.07933,144.178,100.8,121.369,24,147.442,0.349053,15,28,4.3136,11533.7,1207.81,0.119371
7.422,5.00538,144.484,100.8,121.369,24,147.477,0.349136,15,28,4.31456,11536.3,1208.08,0.119599
7.423,5.06073,142.215,100.8,121.369,24,147.397,0.348946,15,28,4.31237,11530.4,1207.46,0.11778
7.424,5.07588,144.17,100.8,121.368,24,147.434,0.349034,15,28,4.31338,11533.1,1207.75,0.119371
7.425,5.09128,144.477,100.8,121.368,24,147.47,0.349117,15,28,4.31435,11535.7,1208.02,0.119599
7.426,5.01674,144.784,100.8,121.368,24,147.504,0.349199,15,28,4.3153,11538.3,1208.28,0.119826
7.427,5.07204,142.787,100.8,121.368,24,147.423,0.349008,15,28,4.31308,11532.3,1207.66,0.118234
7.428,5.08693,144.194,100.8,121.368,24,147.46,0.349094,15,28,4.31408,11535,1207.94,0.119371
7.429,5.01261,144.775,100.8,121.368,24,147.494,0.349176,15,28,4.31503,11537.5,1208.21,0.119826
7.43,5.06796,142.779,100.8,121.368,24,147.414,0.348985,15,28,4.31282,11531.6,1207.59,0.118234
7.431,5.08292,144.46,100.8,121.368,24,147.45,0.349072,15,28,4.31383,11534.3,1207.87,0.119599
7.432,5.00879,144.767,100.8,121.368,24,147.485,0.349155,15,28,4.31478,11536.9,1208.14,0.119826
7.433,5.06415,142.496,100.8,121.367,24,147.405,0.348965,15,28,4.31258,11531,1207.52,0.118007
7.434,5.07922,144.177,100.8,121.367,24,147.442,0.349052,15,28,4.31359,11533.7,1207.81,0.119371
7.435,5.09452,144.484,100.8,121.367,24,147.477,0.349135,15,28,4.31455,11536.3,1208.08,0.119599
7.436,5.01984,145.065,100.8,121.367,24,147.511,0.349216,15,28,4.3155,11538.8,1208.34,0.120053
7.437,5.07513,143.068,100.8,121.367,24,147.43,0.349025,15,28,4.31328,11532.9,1207.72,0.118462
7.438,5.08997,144.475,100.8,121.367,24,147.467,0.34911,15,28,4.31427,11535.5,1208,0.119599
7.439,5.0155,144.781,100.8,121.367,24,147.501,0.349192,15,28,4.31522,11538,1208.26,0.119826
7.44,5.07081,142.785,100.8,121.367,24,147.42,0.349001,15,28,4.313,11532.1,1207.64,0.118234
7.441,5.08572,144.466,100.8,121.367,24,147.457,0.349087,15,28,4.314,11534.8,1207.92,0.119599
7.442,5.01146,144.772,100.8,121.367,24,147.492,0.349169,15,28,4.31496,11537.4,1208.19,0.119826
7.443,5.06682,142.776,100.8,121.367,24,147.411,0.348979,15,28,4.31275,11531.5,1207.57,0.118234
7.444,5.0818,144.183,100.8,121.367,24,147.448,0.349066,15,28,4.31376,11534.1,1207.85,0.119371
7.445,5.00773,144.764,100.8,121.367,24,147.483,0.349149,15,28,4.31471,11536.7,1208.12,0.119826
7.446,5.06309,142.769,100.8,121.367,24,147.403,0.348959,15,28,4.31252,11530.8,1207.51,0.118234
7.447,5.07819,143.901,100.8,121.367,24,147.44,0.349046,15,28,4.31353,11533.5,1207.79,0.119144
7.448,5.09351,144.482,100.8,121.367,24,147.475,0.349129,15,28,4.31449,11536.1,1208.06,0.119599
7.449,5.01888,144.788,100.8,121.367,24,147.509,0.34921,15,28,4.31543,11538.6,1208.32,0.119826
7.45,5.07417,142.792,100.8,121.367,24,147.428,0.349019,15,28,4.31322,11532.7,1207.7,0.118234
7.451,5.08903,144.473,100.8,121.367,24,147.464,0.349105,15,28,4.31421,11535.4,1207.98,0.119599
7.452,5.01461,145.054,100.8,121.367,24,147.499,0.349187,15,28,4.31516,11537.9,1208.25,0.120053
7.453,5.06992,142.508,100.8,121.367,24,147.418,0.348996,15,28,4.31295,11532,1207.63,0.118007
7.454,5.08486,144.189,100.8,121.368,24,147.455,0.349083,15,28,4.31395,11534.7,1207.91,0.119371
7.455,5.01063,144.771,100.8,121.368,24,147.49,0.349165,15,28,4.3149,11537.2,1208.17,0.119826
7.456,5.066,142.775,100.8,121.368,24,147.409,0.348975,15,28,4.3127,11531.3,1207.56,0.118234
7.457,5.081,144.181,100.8,121.368,24,147.446,0.349062,15,28,4.31371,11534,1207.84,0.119371
7.458,5.00696,144.488,100.8,121.368,24,147.481,0.349144,15,28,4.31466,11536.6,1208.11,0.119599
7.459,5.06233,142.493,100.8,121.368,24,147.401,0.348955,15,28,4.31247,11530.7,1207.49,0.118007
7.46,5.07744,143.899,100.8,121.368,24,147.438,0.349042,15,28,4.31348,11533.4,1207.78,0.119144
7.461,5.09278,144.481,100.8,121.368,24,147.473,0.349126,15,28,4.31445,11536,1208.05,0.119599
7.462,5.01818,145.062,100.8,121.368,24,147.507,0.349207,15,28,4.31539,11538.5,1208.31,0.120053
7.463,5.07348,142.79,100.8,121.368,24,147.427,0.349016,15,28,4.31317,11532.6,1207.69,0.118234
7.464,5.08836,144.471,100.8,121.368,24,147.463,0.349102,15,28,4.31417,11535.2,1207.97,0.119599
7.465,5.01396,144.778,100.8,121.368,24,147.497,0.349183,15,28,4.31512,11537.8,1208.23,0.119826
7.466,5.06928,142.782,100.8,121.368,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118234
7.467,5.08423,144.188,100.8,121.368,24,147.453,0.349079,15,28,4.31391,11534.6,1207.9,0.119371
7.468,5.01003,144.769,100.8,121.368,24,147.488,0.349161,15,28,4.31486,11537.1,1208.16,0.119826
7.469,5.0654,142.499,100.8,121.368,24,147.408,0.348971,15,28,4.31266,11531.2,1207.55,0.118007
7.47,5.08042,143.905,100.8,121.368,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
7.471,5.0064,144.487,100.8,121.368,24,147.48,0.349141,15,28,4.31463,11536.5,1208.1,0.119599
7.472,5.06178,142.491,100.8,121.368,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118007
7.473,5.0769,144.172,100.8,121.368,24,147.437,0.349039,15,28,4.31345,11533.3,1207.77,0.119371
7.474,5.09225,144.479,100.8,121.368,24,147.472,0.349123,15,28,4.31441,11535.9,1208.04,0.119599
7.475,5.01768,145.061,100.8,121.368,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
7.476,5.07298,142.789,100.8,121.369,24,147.425,0.349013,15,28,4.31314,11532.5,1207.68,0.118234
7.477,5.08787,144.47,100.8,121.369,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
7.478,5.0135,144.777,100.8,121.369,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119826
7.479,5.06882,143.055,100.8,121.369,24,147.416,0.34899,15,28,4.31288,11531.8,1207.61,0.118462
7.48,5.08378,144.187,100.8,121.369,24,147.452,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
7.481,5.0096,144.219,100.8,121.369,24,147.487,0.349159,15,28,4.31484,11537,1208.15,0.119371
7.482,5.06498,142.773,100.8,121.369,24,147.407,0.348969,15,28,4.31264,11531.1,1207.54,0.118234
7.483,5.08,144.179,100.8,121.369,24,147.444,0.349056,15,28,4.31364,11533.8,1207.82,0.119371
7.484,5.006,144.76,100.8,121.369,24,147.479,0.349139,15,28,4.3146,11536.4,1208.09,0.119826
7.485,5.06138,142.765,100.8,121.369,24,147.399,0.34895,15,28,4.31241,11530.5,1207.48,0.118234
7.486,5.07651,144.172,100.8,121.369,24,147.436,0.349037,15,28,4.31342,11533.3,1207.76,0.119371
7.487,5.09187,144.479,100.8,121.369,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119599
7.488,5.01732,145.06,100.8,121.369,24,147.505,0.349202,15,28,4.31533,11538.4,1208.29,0.120053
7.489,5.07262,143.063,100.8,121.369,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118462
7.49,5.08752,144.195,100.8,121.369,24,147.461,0.349097,15,28,4.31411,11535.1,1207.95,0.119371
7.491,5.01316,144.501,100.8,121.369,24,147.496,0.349179,15,28,4.31506,11537.6,1208.22,0.119599
7.492,5.06848,143.054,100.8,121.369,24,147.415,0.348988,15,28,4.31286,11531.7,1207.6,0.118462
7.493,5.08345,144.186,100.8,121.369,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
7.494,5.00929,144.768,100.8,121.369,24,147.486,0.349157,15,28,4.31482,11537,1208.15,0.119826
7.495,5.06467,142.497,100.8,121.369,24,147.406,0.348967,15,28,4.31262,11531.1,1207.53,0.118007
7.496,5.0797,144.178,100.8,121.369,24,147.443,0.349055,15,28,4.31362,11533.8,1207.82,0.119371
7.497,5.00572,144.76,100.8,121.369,24,147.478,0.349138,15,28,4.31458,11536.4,1208.08,0.119826
