Time,Icc,Pm,Vwind,D,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
8.813,2.188,48.8986,75.6,0.21366,43.8283,18.8722,63.5476,0.356602,15,21,4.46225,8948.39,937.073,0.0521823
8.814,2.1991,49.6647,75.6,0.21348,43.8448,18.8765,63.5506,0.356619,15,21,4.46408,8952.07,937.458,0.0529781
8.815,2.21005,49.898,75.6,0.2133,43.8606,18.8808,63.5531,0.356633,15,21,4.46588,8955.67,937.836,0.0532054
8.816,3.20219,50.0245,75.6,0.21312,43.8758,18.8851,63.5552,0.356645,15,21,4.46766,8959.23,938.209,0.0533191
8.817,2.16369,70.4914,75.6,0.21294,43.8918,18.8894,63.5544,0.35664,15,21,4.46689,8957.69,938.047,0.075147
8.818,2.19166,49.1639,75.6,0.21276,43.9087,18.8938,63.5545,0.356641,15,21,4.46699,8957.9,938.069,0.0524096
8.819,2.20259,49.7174,75.6,0.21258,43.9248,18.8981,63.5564,0.356652,15,21,4.46882,8961.56,938.452,0.0529781
8.82,2.21338,49.844,75.6,0.2124,43.9402,18.9024,63.558,0.356661,15,21,4.4706,8965.14,938.827,0.0530918
8.821,3.20683,50.2907,75.6,0.21222,43.9551,18.9067,63.5592,0.356667,15,21,4.47236,8968.67,939.197,0.0535465
8.822,2.16662,70.6722,75.6,0.21204,43.9708,18.911,63.5587,0.356665,15,21,4.47158,8967.09,939.032,0.0752607
8.823,2.19446,49.3221,75.6,0.21186,43.9873,18.9154,63.5588,0.356665,15,21,4.47167,8967.28,939.051,0.0525233
8.824,2.20526,49.8761,75.6,0.21168,44.0031,18.9197,63.5597,0.356671,15,21,4.47348,8970.91,939.432,0.0530918
8.825,2.21592,50.2164,75.6,0.2115,44.0182,18.924,63.5603,0.356674,15,21,4.47525,8974.47,939.804,0.0534328
8.826,3.21033,50.3429,75.6,0.21132,44.0327,18.9283,63.5606,0.356675,15,21,4.477,8977.98,940.172,0.0535465
8.827,2.16881,70.959,75.6,0.21114,44.0482,18.9326,63.5605,0.356675,15,21,4.4762,8976.37,940.004,0.0754881
8.828,2.19655,49.373,75.6,0.21096,44.0644,18.937,63.5605,0.356675,15,21,4.47628,8976.53,940.02,0.0525233
8.829,2.20721,49.9274,75.6,0.21078,44.0799,18.9413,63.5605,0.356675,15,21,4.47808,8980.15,940.399,0.0530918
8.83,2.21775,50.054,75.6,0.2106,44.0948,18.9456,63.5601,0.356673,15,21,4.47985,8983.68,940.769,0.0532054
8.831,3.21283,50.3945,75.6,0.21042,44.1091,18.9499,63.5594,0.356669,15,21,4.48159,8987.17,941.134,0.0535465
8.832,2.17035,71.0315,75.6,0.21024,44.1243,18.9542,63.5598,0.356671,15,21,4.48078,8985.54,940.964,0.0754881
8.833,2.19798,49.5303,75.6,0.21006,44.1403,18.9586,63.5598,0.356671,15,21,4.48085,8985.68,940.978,0.052637
8.834,2.20854,50.0852,75.6,0.20988,44.1555,18.9629,63.5588,0.356665,15,21,4.48264,8989.27,941.355,0.0532054
8.835,3.19966,50.3189,75.6,0.2097,44.1702,18.9672,63.5575,0.356658,15,21,4.48439,8992.79,941.723,0.0534328
8.836,2.16181,70.6482,75.6,0.20952,44.1857,18.9715,63.5581,0.356662,15,21,4.4836,8991.21,941.557,0.0750333
8.837,2.18943,49.2406,75.6,0.20934,44.202,18.9758,63.5581,0.356661,15,21,4.48369,8991.39,941.576,0.0522959
8.838,2.20015,49.9029,75.6,0.20916,44.2175,18.9802,63.5565,0.356652,15,21,4.48549,8995,941.955,0.0529781
8.839,2.21071,50.0297,75.6,0.20898,44.2324,18.9845,63.5546,0.356642,15,21,4.48726,8998.55,942.326,0.0530918
8.84,3.20263,50.3707,75.6,0.2088,44.2466,18.9888,63.5523,0.356629,15,21,4.489,9002.04,942.692,0.0534328
8.841,2.16365,70.9349,75.6,0.20862,44.2617,18.9931,63.5534,0.356635,15,21,4.4882,9000.43,942.523,0.0752607
8.842,2.19117,49.291,75.6,0.20844,44.2776,18.9974,63.5533,0.356634,15,21,4.48828,9000.59,942.539,0.0522959
8.843,2.20175,49.8467,75.6,0.20826,44.2927,19.0018,63.5507,0.35662,15,21,4.49007,9004.18,942.916,0.0528644
8.844,2.21219,50.0806,75.6,0.20808,44.3072,19.0061,63.5478,0.356604,15,21,4.49183,9007.7,943.284,0.0530918
8.845,3.20463,50.4218,75.6,0.2079,44.3211,19.0104,63.5446,0.356586,15,21,4.49356,9011.18,943.648,0.0534328
8.846,2.16486,71.114,75.6,0.20772,44.3358,19.0147,63.5462,0.356594,15,21,4.49275,9009.55,943.478,0.0753744
8.847,2.19226,49.3408,75.6,0.20754,44.3514,19.019,63.546,0.356594,15,21,4.49281,9009.68,943.491,0.0522959
8.848,2.20275,49.8969,75.6,0.20736,44.3662,19.0234,63.5425,0.356574,15,21,4.4946,9013.26,943.866,0.0528644
8.849,2.21307,50.131,75.6,0.20718,44.3803,19.0277,63.5386,0.356552,15,21,4.49634,9016.76,944.233,0.0530918
8.85,2.22313,50.5798,75.6,0.207,44.3939,19.032,63.5345,0.356529,15,21,4.49807,9020.22,944.595,0.0535465
8.851,3.22003,50.5989,75.6,0.20682,44.4068,19.0363,63.53,0.356504,15,21,4.49977,9023.63,944.953,0.0535465
8.852,2.17468,71.3191,75.6,0.20664,44.4207,19.0406,63.5323,0.356517,15,21,4.49891,9021.91,944.773,0.0754881
8.853,2.20187,49.8377,75.6,0.20646,44.4354,19.045,63.5322,0.356516,15,21,4.49894,9021.97,944.779,0.0527507
8.854,2.212,50.3944,75.6,0.20628,44.4495,19.0493,63.5274,0.356489,15,21,4.5007,9025.49,945.147,0.0533191
8.855,2.222,50.4137,75.6,0.2061,44.4629,19.0536,63.5223,0.356461,15,21,4.50242,9028.94,945.508,0.0533191
8.856,3.2183,50.7553,75.6,0.20592,44.4757,19.0579,63.5169,0.35643,15,21,4.50412,9032.34,945.865,0.0536602
8.857,2.17349,71.3879,75.6,0.20574,44.4895,19.0622,63.5197,0.356446,15,21,4.50326,9030.62,945.684,0.0754881
8.858,2.20059,49.6708,75.6,0.20556,44.5041,19.0666,63.5196,0.356446,15,21,4.50328,9030.67,945.69,0.0525233
8.859,2.21065,50.2278,75.6,0.20538,44.518,19.0709,63.5139,0.356413,15,21,4.50503,9034.18,946.057,0.0530918
8.86,2.22059,50.5697,75.6,0.2052,44.5313,19.0752,63.5079,0.35638,15,21,4.50674,9037.62,946.417,0.0534328
8.861,3.21618,50.6964,75.6,0.20502,44.544,19.0795,63.5016,0.356344,15,21,4.50844,9041.01,946.773,0.0535465
8.862,2.17203,71.3487,75.6,0.20484,44.5576,19.0838,63.5048,0.356362,15,21,4.50757,9039.28,946.591,0.0753744
8.863,2.19904,49.7184,75.6,0.20466,44.572,19.0882,63.5047,0.356362,15,21,4.5076,9039.32,946.596,0.0525233
8.864,2.20905,50.2759,75.6,0.20448,44.5858,19.0925,63.4981,0.356324,15,21,4.50934,9042.83,946.963,0.0530918
8.865,2.21893,50.6181,75.6,0.2043,44.5989,19.0968,63.4911,0.356286,15,21,4.51105,9046.25,947.322,0.0534328
8.866,3.21369,50.8525,75.6,0.20412,44.6114,19.1011,63.4839,0.356245,15,21,4.51274,9049.64,947.676,0.0536602
8.867,2.17035,71.4168,75.6,0.20394,44.6249,19.1054,63.4876,0.356266,15,21,4.51187,9047.9,947.494,0.0753744
8.868,2.19726,49.7657,75.6,0.20376,44.6391,19.1098,63.4876,0.356266,15,21,4.51189,9047.94,947.498,0.0525233
8.869,2.20721,50.3238,75.6,0.20358,44.6527,19.1141,63.4799,0.356223,15,21,4.51363,9051.43,947.864,0.0530918
8.87,2.21704,50.5584,75.6,0.2034,44.6657,19.1184,63.4721,0.356179,15,21,4.51534,9054.85,948.222,0.0533191
8.871,3.21088,50.7929,75.6,0.20322,44.678,19.1227,63.4639,0.356133,15,21,4.51702,9058.23,948.576,0.0535465
8.872,2.16845,71.4846,75.6,0.20304,44.6912,19.127,63.4682,0.356157,15,21,4.51616,9056.49,948.393,0.0753744
8.873,2.19526,49.8129,75.6,0.20286,44.7053,19.1314,63.4681,0.356156,15,21,4.51617,9056.52,948.397,0.0525233
8.874,2.20517,50.3714,75.6,0.20268,44.7187,19.1357,63.4595,0.356108,15,21,4.51791,9060.01,948.762,0.0530918
8.875,2.21495,50.6062,75.6,0.2025,44.7314,19.14,63.4507,0.356059,15,21,4.51961,9063.42,949.119,0.0533191
8.876,2.22447,50.8409,75.6,0.20232,44.7435,19.1443,63.4417,0.356008,15,21,4.52129,9066.79,949.472,0.0535465
8.877,3.22128,51.0755,75.6,0.20214,44.7551,19.1486,63.4323,0.355956,15,21,4.52295,9070.11,949.82,0.0537739
8.878,2.17502,71.7937,75.6,0.20196,44.7676,19.153,63.4374,0.355984,15,21,4.52205,9068.31,949.631,0.0756017
8.879,2.20162,49.8776,75.6,0.20178,44.7809,19.1573,63.4375,0.355985,15,21,4.52203,9068.28,949.628,0.0525233
8.88,2.21125,50.5445,75.6,0.2016,44.7936,19.1616,63.4277,0.35593,15,21,4.52375,9071.72,949.988,0.0532054
8.881,2.22077,50.6713,75.6,0.20142,44.8057,19.1659,63.4178,0.355874,15,21,4.52543,9075.08,950.34,0.0533191
8.882,3.21587,50.906,75.6,0.20124,44.8172,19.1702,63.4075,0.355816,15,21,4.52708,9078.41,950.688,0.0535465
8.883,2.17144,71.7514,75.6,0.20106,44.8296,19.1746,63.4131,0.355848,15,21,4.52619,9076.61,950.5,0.0754881
8.884,2.19795,50.0313,75.6,0.20088,44.8429,19.1789,63.4132,0.355848,15,21,4.52617,9076.58,950.497,0.052637
8.885,2.20758,50.4827,75.6,0.2007,44.8555,19.1832,63.4024,0.355788,15,21,4.52789,9080.02,950.857,0.0530918
8.886,2.21707,50.6095,75.6,0.20052,44.8675,19.1875,63.3916,0.355727,15,21,4.52956,9083.38,951.209,0.0532054
8.887,2.22629,50.9526,75.6,0.20034,44.8789,19.1918,63.3804,0.355664,15,21,4.53122,9086.7,951.557,0.0535465
8.888,3.22359,51.0792,75.6,0.20016,44.8897,19.1962,63.3691,0.355601,15,21,4.53286,9089.98,951.901,0.0536602
8.889,2.17626,71.9507,75.6,0.19998,44.9015,19.2005,63.3755,0.355637,15,21,4.53193,9088.13,951.706,0.0756017
8.89,2.20259,50.0946,75.6,0.1998,44.9142,19.2048,63.3758,0.355638,15,21,4.53189,9088.05,951.698,0.052637
8.891,2.21197,50.5462,75.6,0.19962,44.9262,19.2091,63.3639,0.355571,15,21,4.53359,9091.45,952.054,0.0530918
8.892,2.22121,50.8895,75.6,0.19944,44.9376,19.2134,63.3518,0.355504,15,21,4.53524,9094.77,952.402,0.0534328
8.893,3.2162,51.0162,75.6,0.19926,44.9484,19.2178,63.3396,0.355435,15,21,4.53688,9098.05,952.746,0.0535465
8.894,2.17141,71.7981,75.6,0.19908,44.9602,19.2221,63.3465,0.355474,15,21,4.53596,9096.21,952.553,0.0753744
8.895,2.19766,49.9226,75.6,0.1989,44.9728,19.2264,63.3467,0.355475,15,21,4.53593,9096.14,952.546,0.0524096
8.896,2.20705,50.5912,75.6,0.19872,44.9848,19.2307,63.3339,0.355403,15,21,4.53762,9099.54,952.902,0.0530918
8.897,2.21631,50.7181,75.6,0.19854,44.9961,19.235,63.3209,0.35533,15,21,4.53928,9102.87,953.25,0.0532054
8.898,2.22531,50.9532,75.6,0.19836,45.0069,19.2394,63.3077,0.355256,15,21,4.54092,9106.15,953.594,0.0534328
8.899,3.22184,51.0798,75.6,0.19818,45.0171,19.2437,63.2943,0.355181,15,21,4.54254,9109.39,953.933,0.0535465
8.9,2.17491,72.1041,75.6,0.198,45.0283,19.248,63.3022,0.355225,15,21,4.54159,9107.5,953.736,0.0756017
8.901,2.20098,50.2012,75.6,0.19782,45.0404,19.2523,63.3026,0.355228,15,21,4.54154,9107.39,953.724,0.052637
8.902,2.21013,50.762,75.6,0.19764,45.0518,19.2566,63.2886,0.355149,15,21,4.54322,9110.75,954.076,0.0532054
8.903,2.21918,50.9974,75.6,0.19746,45.0626,19.261,63.2745,0.35507,15,21,4.54486,9114.04,954.42,0.0534328
8.904,3.21297,51.0155,75.6,0.19728,45.0728,19.2653,63.2601,0.354989,15,21,4.54648,9117.29,954.761,0.0534328
8.905,2.16909,71.9497,75.6,0.1971,45.084,19.2696,63.2684,0.355036,15,21,4.54554,9115.42,954.565,0.0753744
8.906,2.19508,50.0279,75.6,0.19692,45.0961,19.2739,63.2688,0.355038,15,21,4.5455,9115.33,954.555,0.0524096
8.907,2.20427,50.5891,75.6,0.19674,45.1075,19.2782,63.2539,0.354954,15,21,4.54717,9118.69,954.907,0.0529781
8.908,2.21334,50.716,75.6,0.19656,45.1182,19.2826,63.2388,0.35487,15,21,4.54882,9121.99,955.252,0.0530918
8.909,2.22216,51.06,75.6,0.19638,45.1284,19.2869,63.2236,0.354784,15,21,4.55044,9125.24,955.593,0.0534328
8.91,3.21703,51.2954,75.6,0.1962,45.138,19.2912,63.2082,0.354698,15,21,4.55204,9128.45,955.929,0.0536602
8.911,2.17156,72.0375,75.6,0.19602,45.1486,19.2955,63.2174,0.354749,15,21,4.55109,9126.54,955.729,0.0753744
8.912,2.19735,50.306,75.6,0.19584,45.1601,19.2998,63.218,0.354753,15,21,4.55102,9126.41,955.715,0.052637
8.913,2.20634,50.7591,75.6,0.19566,45.1709,19.3042,63.2019,0.354662,15,21,4.55268,9129.74,956.064,0.0530918
8.914,2.21522,50.9947,75.6,0.19548,45.1811,19.3085,63.1857,0.354572,15,21,4.55431,9133,956.406,0.0533191
8.915,2.22383,51.2302,75.6,0.1953,45.1907,19.3128,63.1693,0.35448,15,21,4.55591,9136.22,956.743,0.0535465
8.916,3.21923,51.4657,75.6,0.19512,45.1998,19.3171,63.1528,0.354387,15,21,4.5575,9139.4,957.076,0.0537739
8.917,2.17281,72.2324,75.6,0.19494,45.2099,19.3214,63.163,0.354444,15,21,4.55653,9137.46,956.872,0.0754881
8.918,2.19843,50.2572,75.6,0.19476,45.2209,19.3258,63.1638,0.354449,15,21,4.55645,9137.29,956.855,0.0525233
8.919,2.20725,50.8194,75.6,0.19458,45.2313,19.3301,63.1466,0.354352,15,21,4.55809,9140.59,957.2,0.0530918
8.92,2.21594,51.0551,75.6,0.1944,45.241,19.3344,63.1293,0.354255,15,21,4.55971,9143.82,957.539,0.0533191
8.921,3.20786,51.1819,75.6,0.19422,45.2502,19.3387,63.1118,0.354157,15,21,4.5613,9147.02,957.873,0.0534328
8.922,2.16537,71.9662,75.6,0.19404,45.2604,19.343,63.1223,0.354216,15,21,4.56034,9145.1,957.673,0.075147
8.923,2.19092,50.1905,75.6,0.19386,45.2714,19.3474,63.1231,0.35422,15,21,4.56027,9144.95,957.657,0.0524096
8.924,2.19981,50.6443,75.6,0.19368,45.2817,19.3517,63.1049,0.354118,15,21,4.56192,9148.27,958.004,0.0528644
8.925,2.20856,50.7712,75.6,0.1935,45.2914,19.356,63.0866,0.354015,15,21,4.56354,9151.51,958.344,0.0529781
8.926,2.21706,51.1159,75.6,0.19332,45.3006,19.3603,63.0682,0.353912,15,21,4.56514,9154.71,958.679,0.0533191
8.927,3.20923,51.2426,75.6,0.19314,45.3092,19.3646,63.0496,0.353808,15,21,4.56671,9157.87,959.01,0.0534328
8.928,2.1661,72.1604,75.6,0.19296,45.3187,19.369,63.0611,0.353872,15,21,4.56574,9155.93,958.806,0.0752607
8.929,2.19148,50.1407,75.6,0.19278,45.3292,19.3733,63.0621,0.353878,15,21,4.56565,9155.75,958.788,0.0522959
8.93,2.20018,50.7039,75.6,0.1926,45.339,19.3776,63.0427,0.353769,15,21,4.56729,9159.03,959.132,0.0528644
8.931,2.20877,50.9399,75.6,0.19242,45.3482,19.3819,63.0233,0.353661,15,21,4.56889,9162.25,959.468,0.0530918
8.932,2.21711,51.1757,75.6,0.19224,45.3568,19.3862,63.0038,0.353551,15,21,4.57048,9165.42,959.801,0.0533191
8.933,3.2091,51.3024,75.6,0.19206,45.3649,19.3906,62.9842,0.353441,15,21,4.57204,9168.56,960.129,0.0534328
8.934,2.16586,72.1353,75.6,0.19188,45.3739,19.3949,62.9966,0.35351,15,21,4.57105,9166.58,959.922,0.075147
8.935,2.19105,50.3081,75.6,0.1917,45.3839,19.3992,62.9979,0.353518,15,21,4.57095,9166.38,959.901,0.0524096
8.936,2.1996,50.8718,75.6,0.19152,45.3932,19.4035,62.9773,0.353402,15,21,4.57258,9169.64,960.242,0.0529781
8.937,2.20805,50.8895,75.6,0.19134,45.4019,19.4078,62.9568,0.353287,15,21,4.57417,9172.83,960.577,0.0529781
8.938,2.21623,51.2347,75.6,0.19116,45.41,19.4122,62.9362,0.353172,15,21,4.57574,9175.98,960.906,0.0533191
8.939,3.20765,51.3613,75.6,0.19098,45.4176,19.4165,62.9155,0.353055,15,21,4.57729,9179.09,961.232,0.0534328
8.94,2.16474,72.3273,75.6,0.1908,45.4262,19.4208,62.9288,0.35313,15,21,4.5763,9177.1,961.023,0.0752607
8.941,2.18977,50.3656,75.6,0.19062,45.4357,19.4251,62.9303,0.353138,15,21,4.57619,9176.87,961,0.0524096
8.942,2.1982,50.8206,75.6,0.19044,45.4446,19.4294,62.9086,0.353017,15,21,4.5778,9180.11,961.339,0.0528644
8.943,2.2065,50.9474,75.6,0.19026,45.4529,19.4338,62.887,0.352895,15,21,4.57938,9183.28,961.671,0.0529781
8.944,2.21456,51.1835,75.6,0.19008,45.4606,19.4381,62.8653,0.352774,15,21,4.58094,9186.41,961.998,0.0532054
8.945,3.20505,51.3102,75.6,0.1899,45.4677,19.4424,62.8434,0.352651,15,21,4.58248,9189.5,962.322,0.0533191
8.946,2.1629,72.4091,75.6,0.18972,45.4759,19.4467,62.8577,0.352731,15,21,4.58148,9187.48,962.111,0.0752607
8.947,2.18777,50.3132,75.6,0.18954,45.485,19.451,62.8594,0.352741,15,21,4.58136,9187.24,962.086,0.0522959
8.948,2.19607,50.8779,75.6,0.18936,45.4934,19.4554,62.8366,0.352612,15,21,4.58296,9190.46,962.423,0.0528644
8.949,2.20425,51.1142,75.6,0.18918,45.5012,19.4597,62.8138,0.352485,15,21,4.58453,9193.61,962.752,0.0530918
8.95,2.21221,51.3505,75.6,0.189,45.5085,19.464,62.791,0.352357,15,21,4.58608,9196.72,963.078,0.0533191
8.951,2.21991,51.4771,75.6,0.18882,45.5153,19.4683,62.7681,0.352228,15,21,4.58761,9199.79,963.4,0.0534328
8.952,3.2124,51.6037,75.6,0.18864,45.5215,19.4726,62.7451,0.352099,15,21,4.58913,9202.82,963.717,0.0535465
8.953,2.16741,72.6232,75.6,0.18846,45.5288,19.477,62.7609,0.352188,15,21,4.58809,9200.74,963.499,0.0753744
8.954,2.192,50.495,75.6,0.18828,45.5371,19.4813,62.7632,0.352201,15,21,4.58794,9200.44,963.468,0.0524096
8.955,2.19999,50.9506,75.6,0.1881,45.5447,19.4856,62.7391,0.352066,15,21,4.58952,9203.6,963.799,0.0528644
8.956,2.20787,51.187,75.6,0.18792,45.5518,19.4899,62.7152,0.351931,15,21,4.59106,9206.7,964.123,0.0530918
8.957,2.21551,51.4233,75.6,0.18774,45.5583,19.4942,62.6912,0.351796,15,21,4.59259,9209.76,964.444,0.0533191
8.958,3.20591,51.5499,75.6,0.18756,45.5643,19.4986,62.6671,0.351661,15,21,4.59409,9212.78,964.76,0.0534328
8.959,2.16306,72.4825,75.6,0.18738,45.5714,19.5029,62.6837,0.351755,15,21,4.59305,9210.7,964.542,0.075147
8.96,2.18751,50.3303,75.6,0.1872,45.5794,19.5072,62.6861,0.351768,15,21,4.5929,9210.39,964.51,0.0521823
8.961,2.19542,51.0057,75.6,0.18702,45.5868,19.5115,62.6609,0.351627,15,21,4.59447,9213.55,964.84,0.0528644
8.962,2.20324,51.2422,75.6,0.18684,45.5936,19.5158,62.6358,0.351486,15,21,4.59601,9216.63,965.164,0.0530918
8.963,2.21083,51.3689,75.6,0.18666,45.5999,19.5202,62.6107,0.351345,15,21,4.59753,9219.68,965.483,0.0532054
8.964,3.19902,51.4955,75.6,0.18648,45.6056,19.5245,62.5855,0.351203,15,21,4.59904,9222.69,965.798,0.0533191
8.965,2.15843,72.4507,75.6,0.1863,45.6124,19.5288,62.6029,0.351301,15,21,4.598,9220.61,965.58,0.0750333
8.966,2.18272,50.2747,75.6,0.18612,45.6201,19.5331,62.6055,0.351316,15,21,4.59784,9220.3,965.548,0.0520686
8.967,2.19058,50.9507,75.6,0.18594,45.6272,19.5374,62.5791,0.351168,15,21,4.59941,9223.45,965.877,0.0527507
8.968,2.19833,51.0775,75.6,0.18576,45.6337,19.5418,62.5529,0.351021,15,21,4.60095,9226.52,966.199,0.0528644
8.969,2.20585,51.2042,75.6,0.18558,45.6397,19.5461,62.5266,0.350873,15,21,4.60246,9229.56,966.517,0.0529781
8.97,2.21314,51.4407,75.6,0.1854,45.6451,19.5504,62.5003,0.350726,15,21,4.60396,9232.56,966.832,0.0532054
8.971,3.20203,51.5672,75.6,0.18522,45.6501,19.5547,62.474,0.350578,15,21,4.60544,9235.53,967.142,0.0533191
8.972,2.16014,72.6611,75.6,0.18504,45.6561,19.559,62.4929,0.350684,15,21,4.60437,9233.4,966.919,0.075147
8.973,2.18418,50.564,75.6,0.18486,45.6631,19.5634,62.4961,0.350702,15,21,4.60419,9233.04,966.881,0.0522959
8.974,2.19177,51.0208,75.6,0.18468,45.6694,19.5677,62.4685,0.350547,15,21,4.60574,9236.14,967.206,0.0527507
8.975,2.19927,51.0376,75.6,0.1845,45.6752,19.572,62.4411,0.350393,15,21,4.60725,9239.17,967.524,0.0527507
8.976,2.20655,51.3842,75.6,0.18432,45.6805,19.5763,62.4136,0.350239,15,21,4.60875,9242.17,967.838,0.0530918
8.977,3.19241,51.4007,75.6,0.18414,45.6853,19.5806,62.3861,0.350085,15,21,4.61022,9245.13,968.148,0.0530918
8.978,2.15375,72.5166,75.6,0.18396,45.6911,19.585,62.4058,0.350195,15,21,4.60917,9243.01,967.926,0.0749196
8.979,2.17764,50.3966,75.6,0.18378,45.6978,19.5893,62.4091,0.350214,15,21,4.60899,9242.66,967.889,0.0520686
8.98,2.18521,50.7437,75.6,0.1836,45.704,19.5936,62.3803,0.350052,15,21,4.61053,9245.75,968.213,0.0524096
8.981,2.19269,51.0906,75.6,0.18342,45.7095,19.5979,62.3517,0.349892,15,21,4.61205,9248.78,968.53,0.0527507
8.982,2.19993,51.3275,75.6,0.18324,45.7145,19.6022,62.3231,0.349731,15,21,4.61354,9251.78,968.844,0.0529781
8.983,2.20694,51.454,75.6,0.18306,45.719,19.6066,62.2945,0.349571,15,21,4.61501,9254.73,969.153,0.0530918
8.984,3.19269,51.5805,75.6,0.18288,45.7231,19.6109,62.2659,0.34941,15,21,4.61647,9257.65,969.459,0.0532054
8.985,2.15368,72.6146,75.6,0.1827,45.7282,19.6152,62.2871,0.349529,15,21,4.61539,9255.49,969.233,0.0749196
8.986,2.17733,50.4644,75.6,0.18252,45.7342,19.6195,62.2909,0.34955,15,21,4.61519,9255.1,969.192,0.0520686
8.987,2.18467,50.922,75.6,0.18234,45.7397,19.6238,62.2609,0.349382,15,21,4.61672,9258.16,969.512,0.0525233
8.988,2.19192,51.159,75.6,0.18216,45.7446,19.6282,62.2311,0.349215,15,21,4.61821,9261.15,969.825,0.0527507
8.989,2.19895,51.2856,75.6,0.18198,45.7489,19.6325,62.2013,0.349048,15,21,4.61969,9264.11,970.135,0.0528644
8.99,2.20575,51.4121,75.6,0.1818,45.7528,19.6368,62.1715,0.34888,15,21,4.62114,9267.03,970.441,0.0529781
8.991,3.19071,51.5384,75.6,0.18162,45.7562,19.6411,62.1417,0.348713,15,21,4.62258,9269.91,970.743,0.0530918
8.992,2.15215,72.6002,75.6,0.18144,45.7607,19.6454,62.1644,0.34884,15,21,4.62149,9267.72,970.514,0.0748059
8.993,2.17554,50.5309,75.6,0.18126,45.7662,19.6498,62.1687,0.348865,15,21,4.62128,9267.3,970.469,0.0520686
8.994,2.1827,50.9889,75.6,0.18108,45.771,19.6541,62.1374,0.348689,15,21,4.62279,9270.32,970.786,0.0525233
8.995,2.18976,51.1156,75.6,0.1809,45.7753,19.6584,62.1064,0.348515,15,21,4.62426,9273.29,971.096,0.052637
8.996,2.19659,51.3526,75.6,0.18072,45.7791,19.6627,62.0755,0.348341,15,21,4.62572,9276.21,971.403,0.0528644
8.997,2.20322,51.3686,75.6,0.18054,45.7824,19.667,62.0445,0.348168,15,21,4.62716,9279.1,971.705,0.0528644
8.998,3.18679,51.6054,75.6,0.18036,45.7853,19.6714,62.0135,0.347994,15,21,4.62859,9281.96,972.004,0.0530918
8.999,2.14938,72.5839,75.6,0.18018,45.7892,19.6757,62.0376,0.348129,15,21,4.62748,9279.74,971.772,0.0746923
9,2.17253,50.3754,75.6,0.18,45.7942,19.68,62.0424,0.348156,15,21,4.62726,9279.29,971.725,0.0518412
9.001,2.17952,50.9442,75.6,0.17982,45.7985,19.6843,62.0099,0.347973,15,21,4.62875,9282.29,972.039,0.0524096
9.002,2.18642,51.1814,75.6,0.17964,45.8023,19.6886,61.9776,0.347793,15,21,4.63022,9285.23,972.347,0.052637
9.003,2.19309,51.308,75.6,0.17946,45.8055,19.693,61.9455,0.347612,15,21,4.63166,9288.12,972.65,0.0527507
9.004,2.19955,51.3238,75.6,0.17928,45.8083,19.6973,61.9133,0.347431,15,21,4.63309,9290.99,972.95,0.0527507
9.005,3.18127,51.4501,75.6,0.1791,45.8107,19.7016,61.8812,0.347251,15,21,4.6345,9293.82,973.246,0.0528644
9.006,2.14555,72.5659,75.6,0.17892,45.8141,19.7059,61.9065,0.347393,15,21,4.63339,9291.59,973.013,0.0745786
9.007,2.16849,50.4396,75.6,0.17874,45.8185,19.7102,61.9118,0.347423,15,21,4.63316,9291.12,972.963,0.0518412
9.008,2.17533,51.009,75.6,0.17856,45.8224,19.7146,61.878,0.347234,15,21,4.63464,9294.09,973.275,0.0524096
9.009,2.18208,51.025,75.6,0.17838,45.8256,19.7189,61.8446,0.347046,15,21,4.63609,9297,973.58,0.0524096
9.01,2.18861,51.2622,75.6,0.1782,45.8284,19.7232,61.8111,0.346858,15,21,4.63752,9299.88,973.881,0.052637
9.011,2.19492,51.3886,75.6,0.17802,45.8307,19.7275,61.7778,0.346671,15,21,4.63894,9302.72,974.178,0.0527507
9.012,3.1744,51.6256,75.6,0.17784,45.8326,19.7318,61.7445,0.346484,15,21,4.64034,9305.52,974.472,0.0529781
9.013,2.14085,72.4357,75.6,0.17766,45.8355,19.7362,61.7711,0.346634,15,21,4.63922,9303.28,974.237,0.0743512
9.014,2.16356,50.3922,75.6,0.17748,45.8394,19.7405,61.7768,0.346666,15,21,4.63898,9302.79,974.186,0.0517275
9.015,2.17028,50.9622,75.6,0.1773,45.8428,19.7448,61.7418,0.346469,15,21,4.64045,9305.75,974.495,0.0522959
9.016,2.17689,50.978,75.6,0.17712,45.8456,19.7491,61.7071,0.346274,15,21,4.64189,9308.64,974.798,0.0522959
9.017,2.18329,51.1045,75.6,0.17694,45.8478,19.7534,61.6724,0.34608,15,21,4.64331,9311.49,975.097,0.0524096
9.018,2.18949,51.2308,75.6,0.17676,45.8496,19.7578,61.6378,0.345886,15,21,4.64472,9314.31,975.392,0.0525233
9.019,3.16634,51.468,75.6,0.17658,45.851,19.7621,61.6033,0.345692,15,21,4.64611,9317.09,975.684,0.0527507
9.02,2.13539,72.5257,75.6,0.1764,45.8535,19.7664,61.6312,0.345848,15,21,4.64499,9314.84,975.448,0.0743512
9.021,2.15788,50.233,75.6,0.17622,45.8569,19.7707,61.6373,0.345883,15,21,4.64474,9314.35,975.396,0.0515001
