Time,Vo,Pe,S2.Pm,S2.Cp,S2.pitch,S2.v_ms,S2.lambda,S2.RPM,S2.rad_s,S2.torque
0.212,1.696,0.480248,4.93122,0.0116741,15,28,0.587761,1571.56,164.573,0.0134719
0.2121,1.6968,0.480618,4.93189,0.0116757,15,28,0.587878,1571.87,164.606,0.0135003
0.2122,1.6976,0.480987,4.93256,0.0116773,15,28,0.587996,1572.18,164.639,0.0135003
0.2123,1.6984,0.481357,4.93322,0.0116789,15,28,0.588113,1572.5,164.672,0.0135287
0.2124,1.6992,0.481727,4.93389,0.0116804,15,28,0.588231,1572.81,164.705,0.0135003
0.2125,1.7,0.482097,4.93456,0.011682,15,28,0.588348,1573.13,164.737,0.0135287
0.2126,1.7008,0.482467,4.93522,0.0116836,15,28,0.588465,1573.44,164.77,0.0135287
0.2127,1.7016,0.482836,4.93589,0.0116852,15,28,0.588583,1573.75,164.803,0.0135003
0.2128,1.7024,0.483206,4.93655,0.0116868,15,28,0.5887,1574.07,164.836,0.0135287
0.2129,1.7032,0.483576,4.93722,0.0116883,15,28,0.588817,1574.38,164.869,0.0135287
0.213,1.704,0.483946,4.93789,0.0116899,15,28,0.588935,1574.7,164.902,0.0135003
0.2131,1.7048,0.484316,4.93855,0.0116915,15,28,0.589052,1575.01,164.935,0.0135003
0.2132,1.7056,0.484686,4.93922,0.0116931,15,28,0.589169,1575.32,164.967,0.0135287
0.2133,1.7064,0.485056,4.93989,0.0116946,15,28,0.589287,1575.64,165,0.0135003
0.2134,1.7072,0.485426,4.94055,0.0116962,15,28,0.589404,1575.95,165.033,0.0135003
0.2135,1.708,0.485796,4.94122,0.0116978,15,28,0.589521,1576.26,165.066,0.0135003
0.2136,1.7088,0.486166,4.94189,0.0116994,15,28,0.589639,1576.58,165.099,0.0135287
0.2137,1.7096,0.486536,4.94256,0.011701,15,28,0.589756,1576.89,165.132,0.0135003
0.2138,1.7104,0.486906,4.94322,0.0117025,15,28,0.589874,1577.21,165.165,0.0135003
0.2139,1.7112,0.487276,4.94395,0.0117043,15,28,0.590001,1577.55,165.2,0.0108571
0.214,1.712,0.487646,4.9447,0.011706,15,28,0.590134,1577.9,165.237,0.0114255
0.2141,1.7128,0.488015,4.94545,0.0117078,15,28,0.590264,1578.25,165.274,0.0119371
0.2142,1.7136,0.488384,4.94617,0.0117095,15,28,0.590391,1578.59,165.31,0.0123066
0.2143,1.7144,0.488754,4.94688,0.0117112,15,28,0.590516,1578.92,165.345,0.0125908
0.2144,1.7152,0.489123,4.94758,0.0117129,15,28,0.590639,1579.25,165.379,0.0127898
0.2145,1.716,0.489492,4.94827,0.0117145,15,28,0.590761,1579.58,165.413,0.0129603
0.2146,1.7168,0.489861,4.94896,0.0117161,15,28,0.590882,1579.9,165.447,0.0131024
0.2147,1.7176,0.49023,4.94964,0.0117177,15,28,0.591001,1580.22,165.48,0.0131877
0.2148,1.7184,0.490599,4.95032,0.0117193,15,28,0.591121,1580.54,165.514,0.0132729
0.2149,1.7192,0.490968,4.951,0.0117209,15,28,0.591239,1580.86,165.547,0.0133014
0.215,1.72,0.491337,4.95167,0.0117225,15,28,0.591358,1581.17,165.58,0.0133582
0.2151,1.7208,0.491706,4.95234,0.0117241,15,28,0.591476,1581.49,165.613,0.0133866
0.2152,1.7216,0.492074,4.95301,0.0117257,15,28,0.591594,1581.8,165.646,0.0133866
0.2153,1.7224,0.492443,4.95368,0.0117273,15,28,0.591711,1582.12,165.679,0.013415
0.2154,1.7232,0.492812,4.95436,0.0117289,15,28,0.591829,1582.43,165.712,0.0134435
0.2155,1.724,0.493181,4.95503,0.0117305,15,28,0.591947,1582.75,165.745,0.0134435
0.2156,1.7248,0.49355,4.95569,0.0117321,15,28,0.592064,1583.06,165.778,0.0134719
0.2157,1.7256,0.493919,4.95636,0.0117337,15,28,0.592182,1583.38,165.811,0.0134435
0.2158,1.7264,0.494288,4.95703,0.0117352,15,28,0.592299,1583.69,165.844,0.0134435
0.2159,1.7272,0.494658,4.9577,0.0117368,15,28,0.592416,1584,165.877,0.0134719
0.216,1.728,0.495027,4.95837,0.0117384,15,28,0.592534,1584.32,165.909,0.0134435
0.2161,1.7288,0.495396,4.95904,0.01174,15,28,0.592651,1584.63,165.942,0.0134435
0.2162,1.7296,0.495765,4.95971,0.0117416,15,28,0.592769,1584.95,165.975,0.0134435
0.2163,1.7304,0.496134,4.96038,0.0117432,15,28,0.592886,1585.26,166.008,0.0134435
0.2164,1.7312,0.496503,4.96105,0.0117448,15,28,0.593003,1585.57,166.041,0.0134435
0.2165,1.732,0.496872,4.96172,0.0117463,15,28,0.593121,1585.89,166.074,0.0134435
0.2166,1.7328,0.497241,4.96239,0.0117479,15,28,0.593238,1586.2,166.107,0.0134435
0.2167,1.7336,0.49761,4.96306,0.0117495,15,28,0.593356,1586.52,166.14,0.013415
0.2168,1.7344,0.49798,4.96373,0.0117511,15,28,0.593473,1586.83,166.172,0.013415
0.2169,1.7352,0.498349,4.9644,0.0117527,15,28,0.593591,1587.14,166.205,0.013415
0.217,1.736,0.498718,4.96513,0.0117544,15,28,0.593718,1587.48,166.241,0.0107718
0.2171,1.7368,0.499087,4.96589,0.0117562,15,28,0.593851,1587.84,166.278,0.0113687
0.2172,1.7376,0.499455,4.96663,0.011758,15,28,0.593981,1588.19,166.315,0.0118803
0.2173,1.7384,0.499824,4.96736,0.0117597,15,28,0.594108,1588.53,166.35,0.0122498
0.2174,1.7392,0.500192,4.96807,0.0117614,15,28,0.594233,1588.86,166.385,0.012534
0.2175,1.74,0.50056,4.96878,0.011763,15,28,0.594356,1589.19,166.42,0.0127329
0.2176,1.7408,0.500928,4.96947,0.0117647,15,28,0.594478,1589.52,166.454,0.012875
0.2177,1.7416,0.501296,4.97016,0.0117663,15,28,0.594599,1589.84,166.488,0.0130171
0.2178,1.7424,0.501664,4.97085,0.0117679,15,28,0.594718,1590.16,166.521,0.0131308
0.2179,1.7432,0.502032,4.97153,0.0117696,15,28,0.594838,1590.48,166.555,0.0132161
0.218,1.744,0.5024,4.97221,0.0117712,15,28,0.594956,1590.8,166.588,0.0132445
0.2181,1.7448,0.502768,4.97289,0.0117728,15,28,0.595075,1591.11,166.621,0.0132729
0.2182,1.7456,0.503136,4.97356,0.0117744,15,28,0.595193,1591.43,166.654,0.0133298
0.2183,1.7464,0.503504,4.97424,0.011776,15,28,0.595311,1591.74,166.687,0.0133582
0.2184,1.7472,0.503872,4.97491,0.0117776,15,28,0.595429,1592.06,166.72,0.0133298
0.2185,1.748,0.50424,4.97558,0.0117792,15,28,0.595547,1592.37,166.753,0.0133582
0.2186,1.7488,0.504608,4.97626,0.0117807,15,28,0.595664,1592.69,166.786,0.0133582
0.2187,1.7496,0.504976,4.97693,0.0117823,15,28,0.595782,1593,166.819,0.0133866
0.2188,1.7504,0.505345,4.9776,0.0117839,15,28,0.595899,1593.32,166.852,0.0133866
0.2189,1.7512,0.505713,4.97828,0.0117855,15,28,0.596017,1593.63,166.885,0.0133582
0.219,1.752,0.506081,4.97895,0.0117871,15,28,0.596134,1593.95,166.918,0.0133866
0.2191,1.7528,0.506449,4.97962,0.0117887,15,28,0.596252,1594.26,166.95,0.0133866
0.2192,1.7536,0.506817,4.98029,0.0117903,15,28,0.596369,1594.57,166.983,0.0133866
0.2193,1.7544,0.507185,4.98097,0.0117919,15,28,0.596487,1594.89,167.016,0.0133582
0.2194,1.7552,0.507553,4.98164,0.0117935,15,28,0.596604,1595.2,167.049,0.0133866
0.2195,1.756,0.507921,4.98231,0.0117951,15,28,0.596722,1595.52,167.082,0.0133866
0.2196,1.7568,0.508289,4.98299,0.0117967,15,28,0.596839,1595.83,167.115,0.0133866
0.2197,1.7576,0.508658,4.98366,0.0117983,15,28,0.596956,1596.14,167.148,0.0133582
0.2198,1.7584,0.509026,4.98433,0.0117999,15,28,0.597074,1596.46,167.181,0.0133582
0.2199,1.7592,0.509394,4.98501,0.0118015,15,28,0.597191,1596.77,167.214,0.0133582
0.22,1.76,0.509762,4.98568,0.0118031,15,28,0.597309,1597.09,167.247,0.0133582
0.2201,1.7608,0.51013,4.98635,0.0118046,15,28,0.597426,1597.4,167.279,0.0133298
0.2202,1.7616,0.510498,4.98708,0.0118064,15,28,0.597554,1597.74,167.315,0.0107434
0.2203,1.7624,0.510866,4.98785,0.0118082,15,28,0.597687,1598.1,167.352,0.0113403
0.2204,1.7632,0.511234,4.98859,0.01181,15,28,0.597817,1598.45,167.389,0.011795
0.2205,1.764,0.511601,4.98932,0.0118117,15,28,0.597944,1598.79,167.424,0.0121645
0.2206,1.7648,0.511968,4.99004,0.0118134,15,28,0.598069,1599.12,167.459,0.0124487
0.2207,1.7656,0.512335,4.99075,0.011815,15,28,0.598192,1599.45,167.494,0.0126761
0.2208,1.7664,0.512702,4.99145,0.0118167,15,28,0.598314,1599.77,167.528,0.0128466
0.2209,1.7672,0.513069,4.99214,0.0118183,15,28,0.598435,1600.1,167.562,0.0129603
0.221,1.768,0.513436,4.99283,0.01182,15,28,0.598555,1600.42,167.595,0.013074
0.2211,1.7688,0.513803,4.99351,0.0118216,15,28,0.598674,1600.74,167.629,0.0131024
0.2212,1.7696,0.51417,4.99419,0.0118232,15,28,0.598793,1601.05,167.662,0.0131877
0.2213,1.7704,0.514537,4.99487,0.0118248,15,28,0.598911,1601.37,167.695,0.0132161
0.2214,1.7712,0.514904,4.99555,0.0118264,15,28,0.599029,1601.69,167.728,0.0132445
0.2215,1.772,0.515271,4.99623,0.011828,15,28,0.599148,1602,167.761,0.0132729
0.2216,1.7728,0.515638,4.99691,0.0118296,15,28,0.599265,1602.32,167.794,0.0132729
0.2217,1.7736,0.516005,4.99759,0.0118312,15,28,0.599383,1602.63,167.827,0.0133014
0.2218,1.7744,0.516372,4.99826,0.0118328,15,28,0.599501,1602.95,167.86,0.0133014
0.2219,1.7752,0.516739,4.99894,0.0118344,15,28,0.599619,1603.26,167.893,0.0133014
0.222,1.776,0.517106,4.99961,0.011836,15,28,0.599736,1603.58,167.926,0.0133298
0.2221,1.7768,0.517473,5.00029,0.0118376,15,28,0.599854,1603.89,167.959,0.0133298
0.2222,1.7776,0.51784,5.00097,0.0118392,15,28,0.599971,1604.2,167.992,0.0133014
0.2223,1.7784,0.518207,5.00164,0.0118408,15,28,0.600089,1604.52,168.025,0.0133014
0.2224,1.7792,0.518574,5.00232,0.0118424,15,28,0.600206,1604.83,168.058,0.0133014
0.2225,1.78,0.518941,5.00299,0.011844,15,28,0.600324,1605.15,168.091,0.0133298
0.2226,1.7808,0.519308,5.00367,0.0118456,15,28,0.600441,1605.46,168.124,0.0133014
0.2227,1.7816,0.519675,5.00435,0.0118472,15,28,0.600559,1605.78,168.156,0.0133014
0.2228,1.7824,0.520042,5.00502,0.0118488,15,28,0.600676,1606.09,168.189,0.0133014
0.2229,1.7832,0.520409,5.0057,0.0118504,15,28,0.600794,1606.4,168.222,0.0133014
0.223,1.784,0.520776,5.00638,0.0118521,15,28,0.600912,1606.72,168.255,0.0133014
0.2231,1.7848,0.521143,5.00705,0.0118537,15,28,0.601029,1607.03,168.288,0.0132729
0.2232,1.7856,0.52151,5.00773,0.0118553,15,28,0.601147,1607.35,168.321,0.0132729
0.2233,1.7864,0.521877,5.00846,0.011857,15,28,0.601274,1607.69,168.357,0.0106581
0.2234,1.7872,0.522243,5.00923,0.0118588,15,28,0.601407,1608.04,168.394,0.011255
0.2235,1.788,0.52261,5.00998,0.0118606,15,28,0.601537,1608.39,168.43,0.0117382
0.2236,1.7888,0.522976,5.01071,0.0118623,15,28,0.601665,1608.73,168.466,0.0121076
0.2237,1.7896,0.523342,5.01143,0.011864,15,28,0.601789,1609.07,168.501,0.0123919
0.2238,1.7904,0.523708,5.01214,0.0118657,15,28,0.601913,1609.4,168.536,0.0126192
0.2239,1.7912,0.524074,5.01284,0.0118674,15,28,0.602034,1609.72,168.57,0.0127613
0.224,1.792,0.52444,5.01354,0.011869,15,28,0.602155,1610.04,168.603,0.012875
0.2241,1.7928,0.524806,5.01423,0.0118706,15,28,0.602275,1610.36,168.637,0.0130171
0.2242,1.7936,0.525171,5.01492,0.0118723,15,28,0.602394,1610.68,168.67,0.0130456
0.2243,1.7944,0.525537,5.01561,0.0118739,15,28,0.602513,1611,168.704,0.0131308
0.2244,1.7952,0.525903,5.01629,0.0118755,15,28,0.602632,1611.32,168.737,0.0131593
0.2245,1.796,0.526269,5.01697,0.0118771,15,28,0.60275,1611.64,168.77,0.0131877
0.2246,1.7968,0.526634,5.01765,0.0118787,15,28,0.602868,1611.95,168.803,0.0131877
0.2247,1.7976,0.527,5.01833,0.0118804,15,28,0.602986,1612.27,168.836,0.0132161
0.2248,1.7984,0.527366,5.01901,0.011882,15,28,0.603104,1612.58,168.869,0.0132161
0.2249,1.7992,0.527732,5.01969,0.0118836,15,28,0.603222,1612.9,168.902,0.0132445
0.225,1.8,0.528097,5.02037,0.0118852,15,28,0.603339,1613.21,168.935,0.0132445
0.2251,1.8008,0.528463,5.02105,0.0118868,15,28,0.603457,1613.53,168.968,0.0132445
0.2252,1.8016,0.528829,5.02173,0.0118884,15,28,0.603575,1613.84,169.001,0.0132445
0.2253,1.8024,0.529195,5.02241,0.01189,15,28,0.603692,1614.15,169.034,0.0132729
0.2254,1.8032,0.52956,5.02309,0.0118916,15,28,0.60381,1614.47,169.067,0.0132445
0.2255,1.804,0.529926,5.02377,0.0118932,15,28,0.603928,1614.78,169.1,0.0132445
0.2256,1.8048,0.530292,5.02445,0.0118948,15,28,0.604045,1615.1,169.133,0.0132445
0.2257,1.8056,0.530658,5.02513,0.0118964,15,28,0.604163,1615.41,169.166,0.0132445
0.2258,1.8064,0.531023,5.02581,0.011898,15,28,0.60428,1615.73,169.198,0.0132445
0.2259,1.8072,0.531389,5.02649,0.0118997,15,28,0.604398,1616.04,169.231,0.0132161
0.226,1.808,0.531755,5.02716,0.0119013,15,28,0.604516,1616.36,169.264,0.0132161
0.2261,1.8088,0.532121,5.02784,0.0119029,15,28,0.604633,1616.67,169.297,0.0132161
0.2262,1.8096,0.532486,5.02852,0.0119045,15,28,0.604751,1616.98,169.33,0.0132161
0.2263,1.8104,0.532852,5.02921,0.0119061,15,28,0.604869,1617.3,169.363,0.0132161
0.2264,1.8112,0.533218,5.02994,0.0119078,15,28,0.604996,1617.64,169.399,0.0106297
0.2265,1.812,0.533583,5.03071,0.0119097,15,28,0.605129,1617.99,169.436,0.0111982
0.2266,1.8128,0.533948,5.03146,0.0119114,15,28,0.605259,1618.34,169.473,0.0117097
0.2267,1.8136,0.534313,5.0322,0.0119132,15,28,0.605386,1618.68,169.508,0.0120508
0.2268,1.8144,0.534678,5.03292,0.0119149,15,28,0.605511,1619.02,169.543,0.012335
0.2269,1.8152,0.535042,5.03363,0.0119166,15,28,0.605634,1619.35,169.578,0.012534
0.227,1.816,0.535407,5.03434,0.0119183,15,28,0.605756,1619.67,169.612,0.0127329
0.2271,1.8168,0.535772,5.03504,0.0119199,15,28,0.605877,1620,169.646,0.0128182
0.2272,1.8176,0.536136,5.03573,0.0119216,15,28,0.605997,1620.32,169.679,0.0129319
0.2273,1.8184,0.536501,5.03643,0.0119232,15,28,0.606116,1620.64,169.713,0.0129887
0.2274,1.8192,0.536865,5.03711,0.0119248,15,28,0.606235,1620.95,169.746,0.013074
0.2275,1.82,0.537229,5.0378,0.0119264,15,28,0.606354,1621.27,169.779,0.0131024
0.2276,1.8208,0.537594,5.03849,0.0119281,15,28,0.606472,1621.59,169.812,0.0131024
0.2277,1.8216,0.537958,5.03917,0.0119297,15,28,0.60659,1621.9,169.845,0.0131308
0.2278,1.8224,0.538323,5.03985,0.0119313,15,28,0.606708,1622.22,169.878,0.0131593
0.2279,1.8232,0.538687,5.04054,0.0119329,15,28,0.606826,1622.53,169.911,0.0131593
0.228,1.824,0.539051,5.04122,0.0119345,15,28,0.606944,1622.85,169.944,0.0131593
0.2281,1.8248,0.539416,5.0419,0.0119362,15,28,0.607062,1623.16,169.977,0.0131877
0.2282,1.8256,0.53978,5.04259,0.0119378,15,28,0.60718,1623.48,170.01,0.0131877
0.2283,1.8264,0.540145,5.04327,0.0119394,15,28,0.607297,1623.79,170.043,0.0131877
0.2284,1.8272,0.540509,5.04395,0.011941,15,28,0.607415,1624.11,170.076,0.0131877
0.2285,1.828,0.540873,5.04463,0.0119426,15,28,0.607533,1624.42,170.109,0.0131877
0.2286,1.8288,0.541238,5.04531,0.0119442,15,28,0.60765,1624.74,170.142,0.0131593
0.2287,1.8296,0.541602,5.046,0.0119458,15,28,0.607768,1625.05,170.175,0.0131877
0.2288,1.8304,0.541967,5.04668,0.0119475,15,28,0.607886,1625.37,170.208,0.0131877
0.2289,1.8312,0.542331,5.04736,0.0119491,15,28,0.608003,1625.68,170.241,0.0131877
0.229,1.832,0.542695,5.04804,0.0119507,15,28,0.608121,1626,170.274,0.0131877
0.2291,1.8328,0.54306,5.04873,0.0119523,15,28,0.608239,1626.31,170.307,0.0131877
0.2292,1.8336,0.543424,5.04941,0.0119539,15,28,0.608356,1626.63,170.34,0.0131593
0.2293,1.8344,0.543789,5.05009,0.0119555,15,28,0.608474,1626.94,170.373,0.0131593
0.2294,1.8352,0.544153,5.05078,0.0119572,15,28,0.608592,1627.25,170.406,0.0131593
0.2295,1.836,0.544517,5.05152,0.0119589,15,28,0.608719,1627.59,170.441,0.0106013
0.2296,1.8368,0.544881,5.05229,0.0119607,15,28,0.608852,1627.95,170.479,0.0111413
0.2297,1.8376,0.545245,5.05304,0.0119625,15,28,0.608982,1628.3,170.515,0.0116245
0.2298,1.8384,0.545608,5.05378,0.0119643,15,28,0.609109,1628.64,170.551,0.011994
0.2299,1.8392,0.545972,5.05451,0.011966,15,28,0.609234,1628.97,170.586,0.0122782
0.23,1.84,0.546335,5.05523,0.0119677,15,28,0.609358,1629.3,170.62,0.0125056
0.2301,1.8408,0.546698,5.05593,0.0119694,15,28,0.609479,1629.63,170.654,0.0126477
0.2302,1.8416,0.547061,5.05664,0.011971,15,28,0.6096,1629.95,170.688,0.0127898
0.2303,1.8424,0.547424,5.05733,0.0119727,15,28,0.60972,1630.27,170.722,0.012875
0.2304,1.8432,0.547787,5.05803,0.0119743,15,28,0.60984,1630.59,170.755,0.0129319
0.2305,1.844,0.54815,5.05872,0.011976,15,28,0.609959,1630.91,170.788,0.0129887
0.2306,1.8448,0.548513,5.05941,0.0119776,15,28,0.610078,1631.23,170.822,0.0130171
0.2307,1.8456,0.548876,5.0601,0.0119792,15,28,0.610196,1631.54,170.855,0.013074
0.2308,1.8464,0.549239,5.06079,0.0119809,15,28,0.610314,1631.86,170.888,0.013074
0.2309,1.8472,0.549602,5.06147,0.0119825,15,28,0.610432,1632.18,170.921,0.0131024
0.231,1.848,0.549965,5.06216,0.0119841,15,28,0.61055,1632.49,170.954,0.0131024
0.2311,1.8488,0.550328,5.06285,0.0119857,15,28,0.610668,1632.81,170.987,0.0131024
0.2312,1.8496,0.550691,5.06353,0.0119874,15,28,0.610786,1633.12,171.02,0.0131308
0.2313,1.8504,0.551054,5.06422,0.011989,15,28,0.610904,1633.44,171.053,0.0131308
0.2314,1.8512,0.551417,5.0649,0.0119906,15,28,0.611021,1633.75,171.086,0.0131308
0.2315,1.852,0.55178,5.06559,0.0119922,15,28,0.611139,1634.07,171.119,0.0131308
0.2316,1.8528,0.552143,5.06627,0.0119939,15,28,0.611257,1634.38,171.152,0.0131024
0.2317,1.8536,0.552506,5.06696,0.0119955,15,28,0.611375,1634.7,171.185,0.0131024
0.2318,1.8544,0.552868,5.06765,0.0119971,15,28,0.611492,1635.01,171.218,0.0131024
0.2319,1.8552,0.553231,5.06833,0.0119987,15,28,0.61161,1635.32,171.251,0.0131024
0.232,1.856,0.553594,5.06902,0.0120003,15,28,0.611728,1635.64,171.284,0.0131024
0.2321,1.8568,0.553957,5.0697,0.012002,15,28,0.611846,1635.95,171.317,0.0131024
0.2322,1.8576,0.55432,5.07039,0.0120036,15,28,0.611963,1636.27,171.35,0.0131024
0.2323,1.8584,0.554683,5.07108,0.0120052,15,28,0.612081,1636.58,171.383,0.0131024
0.2324,1.8592,0.555046,5.07176,0.0120068,15,28,0.612199,1636.9,171.416,0.0131024
0.2325,1.86,0.555409,5.0725,0.0120086,15,28,0.612326,1637.24,171.451,0.010516
0.2326,1.8608,0.555771,5.07328,0.0120104,15,28,0.612459,1637.59,171.489,0.0111129
0.2327,1.8616,0.556133,5.07404,0.0120122,15,28,0.612589,1637.94,171.525,0.0115676
0.2328,1.8624,0.556495,5.07478,0.012014,15,28,0.612716,1638.28,171.561,0.0119371
0.2329,1.8632,0.556857,5.07551,0.0120157,15,28,0.612841,1638.62,171.596,0.0122213
0.233,1.864,0.557219,5.07623,0.0120174,15,28,0.612965,1638.95,171.63,0.0124203
0.2331,1.8648,0.55758,5.07694,0.0120191,15,28,0.613087,1639.27,171.664,0.0125908
0.2332,1.8656,0.557942,5.07764,0.0120208,15,28,0.613207,1639.6,171.698,0.0127045
0.2333,1.8664,0.558303,5.07835,0.0120224,15,28,0.613328,1639.92,171.732,0.0128182
0.2334,1.8672,0.558665,5.07904,0.0120241,15,28,0.613447,1640.24,171.765,0.012875
0.2335,1.868,0.559026,5.07974,0.0120257,15,28,0.613566,1640.55,171.799,0.0129319
0.2336,1.8688,0.559388,5.08043,0.0120274,15,28,0.613685,1640.87,171.832,0.0129603
0.2337,1.8696,0.559749,5.08112,0.012029,15,28,0.613803,1641.19,171.865,0.0129887
0.2338,1.8704,0.560111,5.08181,0.0120306,15,28,0.613922,1641.51,171.898,0.0130171
0.2339,1.8712,0.560472,5.0825,0.0120323,15,28,0.61404,1641.82,171.931,0.0130171
0.234,1.872,0.560834,5.08319,0.0120339,15,28,0.614158,1642.14,171.964,0.0130456
0.2341,1.8728,0.561195,5.08388,0.0120355,15,28,0.614276,1642.45,171.997,0.013074
0.2342,1.8736,0.561556,5.08457,0.0120372,15,28,0.614393,1642.77,172.03,0.013074
0.2343,1.8744,0.561918,5.08526,0.0120388,15,28,0.614511,1643.08,172.063,0.0130456
0.2344,1.8752,0.562279,5.08595,0.0120404,15,28,0.614629,1643.4,172.096,0.0130456
0.2345,1.876,0.56264,5.08664,0.0120421,15,28,0.614747,1643.71,172.129,0.0130456
0.2346,1.8768,0.563002,5.08733,0.0120437,15,28,0.614865,1644.03,172.162,0.0130456
0.2347,1.8776,0.563363,5.08801,0.0120453,15,28,0.614982,1644.34,172.195,0.0130456
0.2348,1.8784,0.563725,5.0887,0.0120469,15,28,0.6151,1644.66,172.228,0.0130456
0.2349,1.8792,0.564086,5.08939,0.0120486,15,28,0.615218,1644.97,172.261,0.0130456
0.235,1.88,0.564447,5.09008,0.0120502,15,28,0.615336,1645.29,172.294,0.0130456
0.2351,1.8808,0.564809,5.09077,0.0120518,15,28,0.615454,1645.6,172.327,0.0130456
0.2352,1.8816,0.56517,5.09146,0.0120535,15,28,0.615571,1645.92,172.36,0.0130456
0.2353,1.8824,0.565531,5.09215,0.0120551,15,28,0.615689,1646.23,172.393,0.0130456
0.2354,1.8832,0.565892,5.09284,0.0120567,15,28,0.615807,1646.55,172.426,0.0130456
0.2355,1.884,0.566254,5.09353,0.0120584,15,28,0.615925,1646.86,172.459,0.0130456
0.2356,1.8848,0.566615,5.09427,0.0120601,15,28,0.616052,1647.2,172.495,0.0104876
0.2357,1.8856,0.566976,5.09505,0.012062,15,28,0.616185,1647.56,172.532,0.011056
0.2358,1.8864,0.567336,5.09581,0.0120638,15,28,0.616315,1647.91,172.568,0.0115108
0.2359,1.8872,0.567697,5.09656,0.0120655,15,28,0.616443,1648.25,172.604,0.0118803
0.236,1.888,0.568057,5.09729,0.0120673,15,28,0.616568,1648.58,172.639,0.0121645
0.2361,1.8888,0.568417,5.09801,0.012069,15,28,0.616691,1648.91,172.673,0.0123634
0.2362,1.8896,0.568777,5.09873,0.0120707,15,28,0.616813,1649.24,172.708,0.012534
0.2363,1.8904,0.569137,5.09944,0.0120724,15,28,0.616934,1649.56,172.741,0.0126477
0.2364,1.8912,0.569497,5.10014,0.012074,15,28,0.617054,1649.88,172.775,0.0127329
0.2365,1.892,0.569857,5.10084,0.0120757,15,28,0.617173,1650.2,172.809,0.0128182
0.2366,1.8928,0.570217,5.10154,0.0120773,15,28,0.617292,1650.52,172.842,0.012875
0.2367,1.8936,0.570576,5.10223,0.012079,15,28,0.617411,1650.84,172.875,0.0129035
0.2368,1.8944,0.570936,5.10293,0.0120806,15,28,0.61753,1651.15,172.908,0.0129319
0.2369,1.8952,0.571296,5.10362,0.0120823,15,28,0.617648,1651.47,172.941,0.0129603
0.237,1.896,0.571656,5.10432,0.0120839,15,28,0.617766,1651.79,172.975,0.0129887
0.2371,1.8968,0.572016,5.10501,0.0120856,15,28,0.617884,1652.1,173.008,0.0129887
0.2372,1.8976,0.572375,5.1057,0.0120872,15,28,0.618002,1652.42,173.041,0.0129887
0.2373,1.8984,0.572735,5.10639,0.0120888,15,28,0.61812,1652.73,173.074,0.0129887
0.2374,1.8992,0.573095,5.10709,0.0120905,15,28,0.618238,1653.05,173.107,0.0130171
0.2375,1.9,0.573454,5.10778,0.0120921,15,28,0.618356,1653.36,173.14,0.0130171
0.2376,1.9008,0.573814,5.10847,0.0120937,15,28,0.618474,1653.68,173.173,0.0130171
0.2377,1.9016,0.574174,5.10916,0.0120954,15,28,0.618592,1653.99,173.206,0.0130171
0.2378,1.9024,0.574533,5.10985,0.012097,15,28,0.61871,1654.31,173.239,0.0130171
0.2379,1.9032,0.574893,5.11054,0.0120987,15,28,0.618828,1654.62,173.272,0.0130171
0.238,1.904,0.575253,5.11124,0.0121003,15,28,0.618945,1654.94,173.305,0.0130171
0.2381,1.9048,0.575612,5.11193,0.0121019,15,28,0.619063,1655.25,173.338,0.0130171
0.2382,1.9056,0.575972,5.11262,0.0121036,15,28,0.619181,1655.57,173.371,0.0129887
0.2383,1.9064,0.576332,5.11331,0.0121052,15,28,0.619299,1655.88,173.404,0.0129887
0.2384,1.9072,0.576691,5.11401,0.0121069,15,28,0.619417,1656.2,173.437,0.0129603
0.2385,1.908,0.577051,5.1147,0.0121085,15,28,0.619535,1656.51,173.47,0.0129603
0.2386,1.9088,0.57741,5.11545,0.0121103,15,28,0.619662,1656.85,173.505,0.0104592
0.2387,1.9096,0.57777,5.11623,0.0121121,15,28,0.619795,1657.21,173.543,0.0109992
0.2388,1.9104,0.578128,5.11699,0.0121139,15,28,0.619925,1657.56,173.579,0.0114824
0.2389,1.9112,0.578487,5.11774,0.0121157,15,28,0.620052,1657.9,173.615,0.0118234
0.239,1.912,0.578846,5.11848,0.0121174,15,28,0.620177,1658.23,173.65,0.0121076
0.2391,1.9128,0.579204,5.1192,0.0121192,15,28,0.620301,1658.56,173.684,0.012335
0.2392,1.9136,0.579562,5.11992,0.0121209,15,28,0.620423,1658.89,173.718,0.0124771
0.2393,1.9144,0.579921,5.12063,0.0121225,15,28,0.620544,1659.21,173.752,0.0125908
0.2394,1.9152,0.580279,5.12134,0.0121242,15,28,0.620664,1659.53,173.786,0.0126761
0.2395,1.916,0.580637,5.12204,0.0121259,15,28,0.620783,1659.85,173.819,0.0127613
0.2396,1.9168,0.580995,5.12274,0.0121275,15,28,0.620903,1660.17,173.853,0.0128182
0.2397,1.9176,0.581353,5.12344,0.0121292,15,28,0.621021,1660.49,173.886,0.0128466
0.2398,1.9184,0.581711,5.12414,0.0121308,15,28,0.62114,1660.81,173.919,0.012875
0.2399,1.9192,0.582069,5.12484,0.0121325,15,28,0.621258,1661.12,173.952,0.0129035
0.24,1.92,0.582427,5.12553,0.0121341,15,28,0.621377,1661.44,173.985,0.0129319
