flow,i1,i2,i3,rpm,time,v1,v2,v3,wind_km/h,wind_lev,wind_m/s,windspeed,pitch
1090.77124095,0.242307692308,0.0,0.0,7623,9.6192,0.0,0.0,24.599609375,45.3489984732,v1,12.5969440203,0,15
1088.61522321,0.246153846154,0.0,0.0,7714,9.6407,0.0,0.0,24.4921875,45.2593616716,v1,12.5720449088,0,15
1087.85231127,0.246153846154,0.0,0.0,7590,9.6636,0.0,0.0,24.599609375,45.2276434791,v1,12.5632342997,0,15
1092.74258843,0.242307692308,0.0,0.0,7729,9.6856,0.0,0.0,24.5458984375,45.4309575773,v1,12.6197104381,0,15
1091.20464913,0.242307692308,0.0,0.0,7695,9.7095,0.0,0.0,24.5458984375,45.3670174912,v1,12.6019493031,0,15
1093.46207342,0.230769230769,0.0,0.0,7750,9.7319,0.0,0.0,24.4921875,45.4608702874,v1,12.6280195243,0,15
1089.17956543,0.238461538462,0.0,0.0,7581,9.7543,0.0,0.0,24.599609375,45.2828242946,v1,12.5785623041,0,15
1094.33536904,0.238461538462,0.0,0.0,7714,9.7773,0.0,0.0,24.599609375,45.4971777001,v1,12.6381049167,0,15
1089.83468771,0.230769230769,0.0,0.0,7670,9.7992,0.0,0.0,24.5458984375,45.3100611141,v1,12.5861280873,0,15
1089.97488368,0.25,0.0,0.0,7752,9.8248,0.0,0.0,24.5458984375,45.315889785,v1,12.5877471625,0,15
1085.78679078,0.230769230769,0.0,0.0,7656,9.8473,0.0,0.0,24.4921875,45.1417691158,v1,12.53938031,0,15
1090.77124095,0.238461538462,0.0,0.0,7714,9.8701,0.0,0.0,24.5458984375,45.3489984732,v1,12.5969440203,0,15
1088.61522321,0.238461538462,0.0,0.0,7598,9.8921,0.0,0.0,24.5458984375,45.2593616716,v1,12.5720449088,0,15
1087.85231127,0.223076923077,0.0,0.0,7672,9.914,0.0,0.0,24.599609375,45.2276434791,v1,12.5632342997,0,15
1092.74258843,0.230769230769,0.0,0.0,7695,9.9381,0.0,0.0,24.4921875,45.4309575773,v1,12.6197104381,0,15
1091.20464913,0.219230769231,0.0,0.0,7688,9.9608,0.0,0.0,24.5458984375,45.3670174912,v1,12.6019493031,0,15
1093.46207342,0.230769230769,0.0,0.0,7598,9.9832,0.0,0.0,24.599609375,45.4608702874,v1,12.6280195243,0,15
1357.33959832,0.25,0.0,0.0,9324,10.011865,0.0,0.0,24.4921875,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.238461538462,0.0,0.0,9563,10.034898,0.0,0.0,24.5458984375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.242307692308,0.0,0.0,9490,10.057678,0.0,0.0,24.5458984375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.246153846154,0.0,0.0,9504,10.080035,0.0,0.0,24.599609375,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.246153846154,0.0,0.0,9443,10.10546,0.0,0.0,24.599609375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.246153846154,0.0,0.0,9558,10.13016,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.238461538462,0.0,0.0,9480,10.15219,0.0,0.0,24.599609375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.25,0.0,0.0,9520,10.17514,0.0,0.0,24.599609375,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.234615384615,0.0,0.0,9490,10.19722,0.0,0.0,24.599609375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.226923076923,0.0,0.0,9520,10.22009,0.0,0.0,24.599609375,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.238461538462,0.0,0.0,9620,10.24194,0.0,0.0,24.5458984375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.230769230769,0.0,0.0,9453,10.2648,0.0,0.0,24.5458984375,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.226923076923,0.0,0.0,9563,10.28644,0.0,0.0,24.5458984375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.242307692308,0.0,0.0,9522,10.30897,0.0,0.0,24.599609375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.253846153846,0.0,0.0,9576,10.33293,0.0,0.0,24.599609375,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.246153846154,0.0,0.157692307692,9424,10.35512,0.0,0.0,24.599609375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.238461538462,0.0,0.0,9585,10.37775,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.226923076923,0.0,0.0,9504,10.40017,0.0,0.0,24.5458984375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.25,0.0,0.0,9576,10.42255,0.0,0.0,24.5458984375,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.238461538462,0.0,0.0,9443,10.44672,0.0,0.0,24.5458984375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.223076923077,0.0,0.0,9471,10.46906,0.0,0.0,24.6533203125,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.253846153846,0.0,0.0,9576,10.49213,0.0,0.0,24.5458984375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.223076923077,0.0,0.0,9417,10.51389,0.0,0.0,24.599609375,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.230769230769,0.0,0.15,9590,10.53606,0.0,0.0,24.599609375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.226923076923,0.0,0.0,9450,10.55993,0.0,0.0,24.5458984375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.226923076923,0.0,0.0,9625,10.58254,0.0,0.0,24.599609375,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.234615384615,0.0,0.0,9504,10.60536,0.0,0.0,24.599609375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.223076923077,0.0,0.0,9432,10.62736,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.230769230769,0.0,0.0,9656,10.64978,0.0,0.0,24.599609375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.25,0.0,0.0,9443,10.67414,0.0,0.0,24.5458984375,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.223076923077,0.0,0.0,9516,10.69641,0.0,0.0,24.599609375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.238461538462,0.0,0.0,9585,10.71926,0.0,0.0,24.5458984375,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.226923076923,0.0,0.0,9563,10.74209,0.0,0.0,24.599609375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.238461538462,0.0,0.0,9563,10.76482,0.0,0.0,24.5458984375,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.230769230769,0.0,0.0,9504,10.78872,0.0,0.0,24.5458984375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.238461538462,0.0,0.0,9548,10.81137,0.0,0.0,24.5458984375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.230769230769,0.0,0.0,9504,10.83344,0.0,0.0,24.6533203125,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.219230769231,0.0,0.157692307692,9450,10.85642,0.0,0.0,24.5458984375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.234615384615,0.0,0.0,9417,10.87851,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.226923076923,0.0,0.0,9585,10.90156,0.0,0.0,24.599609375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.238461538462,0.0,0.0,9620,10.92334,0.0,0.0,24.6533203125,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.230769230769,0.0,0.0,9453,10.94562,0.0,0.0,24.599609375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.238461538462,0.0,0.0,9514,10.96997,0.0,0.0,24.599609375,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.223076923077,0.0,0.0,9516,10.9922,0.0,0.0,24.599609375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.253846153846,0.0,0.0,9585,11.0165,0.0,0.0,24.599609375,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.234615384615,0.0,0.0,9394,11.0389,0.0,0.0,24.5458984375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.246153846154,0.0,0.0,9576,11.0609,0.0,0.0,24.599609375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.246153846154,0.0,0.0,9450,11.085,0.0,0.0,24.6533203125,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.226923076923,0.0,0.0,9548,11.1087,0.0,0.0,24.70703125,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.238461538462,0.0,0.0,9576,11.1319,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.242307692308,0.0,0.0,9600,11.1539,0.0,0.0,24.6533203125,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.242307692308,0.0,0.0,9520,11.1766,0.0,0.0,24.6533203125,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.223076923077,0.0,0.0,9432,11.1996,0.0,0.0,24.599609375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.234615384615,0.0,0.0,9620,11.2224,0.0,0.0,24.599609375,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.238461538462,0.0,0.0,9504,11.2482,0.0,0.0,24.70703125,56.328867558,v2,15.646907655,0,15
1357.33959832,0.230769230769,0.0,0.0,9545,11.2707,0.0,0.0,24.6533203125,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.234615384615,0.0,0.0,9443,11.2935,0.0,0.0,24.5458984375,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.246153846154,0.0,0.0,9563,11.3154,0.0,0.0,24.6533203125,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.234615384615,0.0,0.0,9520,11.3378,0.0,0.0,24.6533203125,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.230769230769,0.0,0.169230769231,9576,11.3617,0.0,0.0,24.5458984375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.234615384615,0.0,0.0,9625,11.3841,0.0,0.0,24.5458984375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.246153846154,0.0,0.0,9514,11.4082,0.0,0.0,24.5458984375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.246153846154,0.0,0.0,9500,11.4303,0.0,0.0,24.6533203125,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.226923076923,0.0,0.0,9576,11.4543,0.0,0.0,24.6533203125,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.234615384615,0.0,0.0,9548,11.4785,0.0,0.0,24.599609375,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.230769230769,0.0,0.0,9471,11.5008,0.0,0.0,24.599609375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.234615384615,0.0,0.0,9514,11.525,0.0,0.0,24.6533203125,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.242307692308,0.0,0.0,9672,11.5474,0.0,0.0,24.6533203125,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.226923076923,0.0,0.0,9443,11.5696,0.0,0.0,24.599609375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.223076923077,0.0,0.0,9514,11.5936,0.0,0.0,24.599609375,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.226923076923,0.0,0.0,9625,11.6162,0.0,0.0,24.5458984375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.230769230769,0.0,0.0,9576,11.6385,0.0,0.0,24.6533203125,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.246153846154,0.0,0.0,9514,11.661,0.0,0.0,24.6533203125,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.238461538462,0.0,0.0,9504,11.685,0.0,0.0,24.6533203125,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.238461538462,0.0,0.0,9548,11.709,0.0,0.0,24.599609375,56.21500736,v2,15.6152798222,0,15
1358.38974528,0.234615384615,0.0,0.0,9548,11.7314,0.0,0.0,24.6533203125,56.4752829668,v2,15.6875786019,0,15
1354.86804199,0.238461538462,0.0,0.0,9514,11.7534,0.0,0.0,24.5458984375,56.328867558,v2,15.646907655,0,15
1357.33959832,0.234615384615,0.0,0.0,9520,11.776,0.0,0.0,24.599609375,56.4316229294,v2,15.6754508137,0,15
1361.80872858,0.242307692308,0.0,0.161538461538,9636,11.8002,0.0,0.0,24.6533203125,56.6174277746,v2,15.7270632707,0,15
1357.69005069,0.246153846154,0.0,0.0,9471,11.8241,0.0,0.0,24.5458984375,56.446193046,v2,15.6794980683,0,15
1353.52312032,0.234615384615,0.0,0.0,9500,11.8464,0.0,0.0,24.599609375,56.2729522125,v2,15.6313756146,0,15
1349.47271968,0.226923076923,0.0,0.0,9514,11.8707,0.0,0.0,24.599609375,56.1045561221,v2,15.5845989228,0,15
1359.4367434,0.230769230769,0.0,0.0,9594,11.8929,0.0,0.0,24.599609375,56.5188120901,v2,15.699670025,0,15
1357.98596866,0.246153846154,0.0,0.0,9514,11.9156,0.0,0.0,24.599609375,56.4584958856,v2,15.6829155238,0,15
1358.93589511,0.238461538462,0.0,0.180769230769,9504,11.94,0.0,0.0,24.5458984375,56.4979892382,v2,15.6938858995,0,15
1352.12938329,0.246153846154,0.0,0.0,9516,11.9623,0.0,0.0,24.6533203125,56.21500736,v2,15.6152798222,0,15
1595.26928711,0.257692307692,0.0,0.503846153846,11424,11.991535,0.0,0.0,26.3720703125,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.246153846154,0.0,0.669230769231,10625,12.015149,0.0,0.0,26.2646484375,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.246153846154,0.0,0.696153846154,10668,12.037513,0.0,0.0,26.3720703125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.230769230769,0.0,0.519230769231,10640,12.06043,0.0,0.0,26.318359375,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.257692307692,0.0,0.673076923077,10707,12.08583,0.0,0.0,26.42578125,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.234615384615,0.0,0.457692307692,10647,12.10897,0.0,0.0,26.4794921875,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.238461538462,0.0,0.638461538462,10790,12.13117,0.0,0.0,26.4794921875,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.226923076923,0.0,0.596153846154,10586,12.15356,0.0,0.0,26.42578125,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.234615384615,0.0,0.484615384615,10773,12.17593,0.0,0.0,26.4794921875,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.234615384615,0.0,0.561538461538,10640,12.20004,0.0,0.0,26.533203125,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.238461538462,0.0,0.592307692308,10788,12.22244,0.0,0.0,26.4794921875,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.223076923077,0.0,0.630769230769,10640,12.24485,0.0,0.0,26.4794921875,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.234615384615,0.0,0.580769230769,10640,12.26678,0.0,0.0,26.5869140625,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.246153846154,0.0,0.738461538462,10744,12.28937,0.0,0.0,26.533203125,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.265384615385,0.0,0.638461538462,10692,12.31545,0.0,0.0,26.42578125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.234615384615,0.0,0.538461538462,10716,12.33731,0.0,0.0,26.4794921875,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.242307692308,0.0,0.657692307692,10744,12.36143,0.0,0.0,26.3720703125,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.242307692308,0.0,0.488461538462,10664,12.38395,0.0,0.0,26.4794921875,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.246153846154,0.0,0.669230769231,10692,12.40629,0.0,0.0,26.5869140625,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.246153846154,0.0,0.588461538462,10720,12.43088,0.0,0.0,26.4794921875,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.246153846154,0.0,0.5,10769,12.45309,0.0,0.0,26.533203125,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.234615384615,0.0,0.507692307692,10665,12.47497,0.0,0.0,26.4794921875,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.238461538462,0.0,0.611538461538,10744,12.49926,0.0,0.0,26.533203125,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.230769230769,0.0,0.592307692308,10701,12.52154,0.0,0.0,26.640625,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.25,0.0,0.584615384615,10720,12.54595,0.0,0.0,26.42578125,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.230769230769,0.0,0.680769230769,10736,12.56812,0.0,0.0,26.640625,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.226923076923,0.0,0.665384615385,10800,12.59013,0.0,0.0,26.3720703125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.238461538462,0.0,0.738461538462,10744,12.61269,0.0,0.0,26.42578125,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.246153846154,0.0,0.557692307692,10692,12.63508,0.0,0.0,26.4794921875,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.246153846154,0.0,0.734615384615,10640,12.65904,0.0,0.0,26.318359375,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.223076923077,0.0,0.823076923077,10750,12.68154,0.0,0.0,26.533203125,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.246153846154,0.0,0.757692307692,10692,12.70454,0.0,0.0,26.4794921875,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.246153846154,0.0,0.711538461538,10660,12.72734,0.0,0.0,26.42578125,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.234615384615,0.0,0.8,10742,12.75006,0.0,0.0,26.533203125,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.25,0.0,0.657692307692,10742,12.77585,0.0,0.0,26.42578125,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.242307692308,0.0,0.684615384615,10695,12.7982,0.0,0.0,26.533203125,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.230769230769,0.0,0.746153846154,10720,12.82117,0.0,0.0,26.5869140625,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.234615384615,0.0,0.523076923077,10742,12.84305,0.0,0.0,26.4794921875,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.223076923077,0.0,0.826923076923,10665,12.86547,0.0,0.0,26.533203125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.223076923077,0.0,0.503846153846,10773,12.88904,0.0,0.0,26.5869140625,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.234615384615,0.0,0.688461538462,10795,12.91166,0.0,0.0,26.4794921875,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.230769230769,0.0,0.542307692308,10692,12.93449,0.0,0.0,26.533203125,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.223076923077,0.0,0.611538461538,10742,12.95669,0.0,0.0,26.640625,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.226923076923,0.0,0.588461538462,10665,12.9796,0.0,0.0,26.42578125,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.242307692308,0.0,0.55,10790,13.003,0.0,0.0,26.533203125,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.219230769231,0.0,0.726923076923,10752,13.0253,0.0,0.0,26.4794921875,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.234615384615,0.0,0.603846153846,10720,13.048,0.0,0.0,26.4794921875,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.223076923077,0.0,0.757692307692,10611,13.0703,0.0,0.0,26.42578125,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.234615384615,0.0,0.615384615385,10854,13.0927,0.0,0.0,26.4794921875,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.226923076923,0.0,0.742307692308,10640,13.117,0.0,0.0,26.3720703125,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.246153846154,0.0,0.619230769231,10736,13.1395,0.0,0.0,26.3720703125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.223076923077,0.0,0.565384615385,10640,13.1621,0.0,0.0,26.533203125,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.219230769231,0.0,0.684615384615,10824,13.1836,0.0,0.0,26.533203125,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.238461538462,0.0,0.573076923077,10780,13.2081,0.0,0.0,26.6943359375,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.223076923077,0.0,0.669230769231,10648,13.232,0.0,0.0,26.42578125,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.246153846154,0.0,0.746153846154,10750,13.2544,0.0,0.0,26.42578125,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.223076923077,0.0,0.592307692308,10720,13.2767,0.0,0.0,26.533203125,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.223076923077,0.0,0.696153846154,10773,13.299,0.0,0.0,26.533203125,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.226923076923,0.0,0.596153846154,10720,13.3215,0.0,0.0,26.5869140625,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.234615384615,0.0,0.561538461538,10560,13.3457,0.0,0.0,26.533203125,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.234615384615,0.0,0.534615384615,10701,13.3682,0.0,0.0,26.5869140625,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.234615384615,0.0,0.684615384615,10640,13.3904,0.0,0.0,26.42578125,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.219230769231,0.0,0.692307692308,10800,13.4131,0.0,0.0,26.5869140625,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.223076923077,0.0,0.638461538462,10824,13.4353,0.0,0.0,26.42578125,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.223076923077,0.0,0.742307692308,10640,13.46,0.0,0.0,26.42578125,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.219230769231,0.0,0.592307692308,10769,13.4827,0.0,0.0,26.640625,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.226923076923,0.0,0.469230769231,10611,13.5055,0.0,0.0,26.4794921875,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.230769230769,0.0,0.565384615385,10824,13.5283,0.0,0.0,26.5869140625,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.219230769231,0.0,0.680769230769,10742,13.5502,0.0,0.0,26.640625,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.246153846154,0.0,0.588461538462,10744,13.576,0.0,0.0,26.4794921875,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.246153846154,0.0,0.469230769231,10788,13.5984,0.0,0.0,26.533203125,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.226923076923,0.0,0.765384615385,10640,13.6207,0.0,0.0,26.42578125,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.246153846154,0.0,0.542307692308,10720,13.6436,0.0,0.0,26.533203125,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.242307692308,0.0,0.634615384615,10742,13.6655,0.0,0.0,26.533203125,66.5786626594,v3,18.494072961,0,15
1601.82708814,0.238461538462,0.0,0.553846153846,10665,13.6915,0.0,0.0,26.533203125,66.5962315903,v3,18.4989532195,0,15
1604.22440328,0.238461538462,0.0,0.465384615385,10695,13.7138,0.0,0.0,26.4794921875,66.695900372,v3,18.5266389922,0,15
1601.83629532,0.238461538462,0.0,0.538461538462,10854,13.7359,0.0,0.0,26.4794921875,66.5966143801,v3,18.49905955,0,15
1597.96030268,0.238461538462,0.0,0.561538461538,10665,13.7585,0.0,0.0,26.533203125,66.4354693318,v3,18.4542970366,0,15
1599.12683211,0.219230769231,0.0,0.796153846154,10824,13.7803,0.0,0.0,26.3720703125,66.4839679899,v3,18.4677688861,0,15
1597.42157158,0.234615384615,0.0,0.530769230769,10608,13.8046,0.0,0.0,26.533203125,66.4130714953,v3,18.4480754154,0,15
1598.43637436,0.234615384615,0.0,0.507692307692,10701,13.8269,0.0,0.0,26.5869140625,66.4552620923,v3,18.4597950256,0,15
1601.40493528,0.230769230769,0.0,0.665384615385,10773,13.8512,0.0,0.0,26.42578125,66.5786805137,v3,18.4940779205,0,15
1604.04678696,0.246153846154,0.0,0.657692307692,10701,13.8735,0.0,0.0,26.640625,66.6885159434,v3,18.5245877621,0,15
1599.48583984,0.246153846154,0.0,0.723076923077,10720,13.8958,0.0,0.0,26.533203125,66.498893797,v3,18.4719149436,0,15
1595.26928711,0.234615384615,0.0,0.584615384615,10640,13.9217,0.0,0.0,26.42578125,66.3235899053,v3,18.4232194181,0,15
1601.40450583,0.234615384615,0.0,0.603846153846,10810,13.944,0.0,0.0,26.4794921875,66.5786626594,v3,18.494072961,0,15
1861.1809475,0.25,0.0,1.37307692308,12138,13.972202,0.0,0.0,28.7890625,77.3789120741,v4,21.4941422428,0,15
1856.41794052,0.246153846154,0.0,1.28846153846,11830,13.995727,0.0,0.0,29.00390625,77.1808892547,v4,21.4391359041,0,15
1861.6287235,0.253846153846,0.0,1.09230769231,11938,14.018626,0.0,0.0,28.9501953125,77.3975284368,v4,21.4993134547,0,15
1855.20504388,0.234615384615,0.0,1.28076923077,11960,14.041222,0.0,0.0,28.9501953125,77.1304628721,v4,21.4251285756,0,15
1859.59428472,0.230769230769,0.0,1.24615384615,11880,14.0662,0.0,0.0,28.9501953125,77.3129463012,v4,21.475818417,0,15
1864.94498846,0.246153846154,0.0,1.30384615385,11900,14.09037,0.0,0.0,28.9501953125,77.5354027123,v4,21.5376118645,0,15
1859.43131371,0.253846153846,0.0,1.26538461538,11904,14.11299,0.0,0.0,29.111328125,77.3061707539,v4,21.4739363205,0,15
1859.04290848,0.246153846154,0.0,1.12692307692,12012,14.1354,0.0,0.0,28.896484375,77.2900227407,v4,21.4694507613,0,15
1859.11410357,0.234615384615,0.0,1.49615384615,11837,14.15945,0.0,0.0,29.0576171875,77.2929826885,v4,21.470272969,0,15
1861.06374239,0.238461538462,0.0,1.25,12028,14.18366,0.0,0.0,28.896484375,77.3740392515,v4,21.492788681,0,15
1863.07116699,0.234615384615,0.0,1.58846153846,11808,14.20602,0.0,0.0,28.896484375,77.4574982684,v4,21.5159717412,0,15
1861.1809475,0.234615384615,0.0,1.18846153846,11970,14.22822,0.0,0.0,28.8427734375,77.3789120741,v4,21.4941422428,0,15
1856.41794052,0.246153846154,0.0,1.25,12015,14.2507,0.0,0.0,28.9501953125,77.1808892547,v4,21.4391359041,0,15
1861.6287235,0.234615384615,0.0,1.38461538462,11970,14.27333,0.0,0.0,28.7890625,77.3975284368,v4,21.4993134547,0,15
1855.20504388,0.242307692308,0.0,1.26153846154,12012,14.29709,0.0,0.0,28.9501953125,77.1304628721,v4,21.4251285756,0,15
1859.59428472,0.25,0.0,1.3,11875,14.31954,0.0,0.0,29.00390625,77.3129463012,v4,21.475818417,0,15
1864.94498846,0.226923076923,0.0,1.32692307692,11837,14.3419,0.0,0.0,28.9501953125,77.5354027123,v4,21.5376118645,0,15
1859.43131371,0.230769230769,0.0,1.09230769231,11970,14.36417,0.0,0.0,28.7890625,77.3061707539,v4,21.4739363205,0,15
1859.04290848,0.226923076923,0.0,1.31538461538,11926,14.38833,0.0,0.0,28.896484375,77.2900227407,v4,21.4694507613,0,15
1859.11410357,0.25,0.0,1.03461538462,11904,14.41241,0.0,0.0,28.896484375,77.2929826885,v4,21.470272969,0,15
1861.06374239,0.226923076923,0.0,1.31153846154,11808,14.43439,0.0,0.0,29.00390625,77.3740392515,v4,21.492788681,0,15
